 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1    258.7610      9.5941    4.678229E+01
    2      0.0550     21.6166    1.657273E-02
    3     47.2334     32.3115    1.992547E+01
    4      0.0263     42.9064    1.426460E-02
    5     21.9858     53.7288    1.457459E+01
    6      0.0172     65.0026    1.347514E-02
    7     14.0963     76.9751    1.274259E+01
    8      0.0104     90.0000    1.065476E-02
    9     11.4504    104.6875    1.311100E+01
   10      0.0053    122.3618    6.707437E-03
   11     14.8944    147.6885    2.064488E+01
