 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   20      3.7504     21.4167    1.247138E+00
   21      0.0042     38.6876    1.464775E-03
   22      1.7455     51.4630    6.370676E-01
   23      0.0042     62.7217    1.601033E-03
   24      1.2498     73.3547    4.966950E-01
   25      0.0036     83.8335    1.489107E-03
   26      1.0670     94.5180    4.586627E-01
   27      0.0028    105.7907    1.249033E-03
   28      1.1092    118.2055    5.127880E-01
   29      0.0017    132.8678    8.134935E-04
   30      1.7189    153.5269    8.504202E-01
