 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    9     98.4723      4.4352    6.445284E+00
   10      9.2403      7.9699    6.684666E-01
   11     42.7767     10.5767    3.389296E+00
   12      4.7279     12.8353    4.071764E-01
   13     27.3406     14.9061    2.542999E+00
   14      3.5657     16.8595    3.562191E-01
   15     17.8504     18.7336    1.906268E+00
   16      2.7509     20.5512    3.127254E-01
   17     12.8855     22.3272    1.553616E+00
   18      2.0787     24.0721    2.649524E-01
   19      9.3032     25.7932    1.249889E+00
   20      1.5377     27.4962    2.171850E-01
   21      6.6430     29.1854    9.840271E-01
   22      1.2065     30.8643    1.870313E-01
   23      5.1130     32.5357    8.278430E-01
   24      0.9896     34.2020    1.670437E-01
   25      3.7910     35.8650    6.660369E-01
   26      0.7485     37.5264    1.366602E-01
   27      2.6955     39.1879    5.107124E-01
   28      0.5014     40.8506    9.845404E-02
   29      2.1159     42.5158    4.300525E-01
   30      0.3245     44.1846    6.818972E-02
   31      1.8107     45.8581    3.929718E-01
   32      0.2164     47.5372    4.845571E-02
   33      1.4620     49.2229    3.374400E-01
   34      0.1447     50.9160    3.439473E-02
   35      1.0887     52.6175    2.662815E-01
   36      0.0965     54.3282    2.426747E-02
   37      0.8813     56.0490    2.276981E-01
   38      0.0647     57.7809    1.716206E-02
   39      0.7379     59.5247    2.008163E-01
   40      0.0428     61.2814    1.194272E-02
   41      0.5107     63.0518    1.460220E-01
   42      0.0281     64.8371    8.228101E-03
   43      0.3150     66.6382    9.440699E-02
   44      0.0184     68.4562    5.641339E-03
   45      0.2123     70.2923    6.655271E-02
   46      0.0117     72.1476    3.748376E-03
   47      0.1316     74.0235    4.306791E-02
   48      0.0073     75.9214    2.439321E-03
   49      0.0747     77.8426    2.547594E-02
   50      0.0043     79.7889    1.496112E-03
   51      0.0526     81.7619    1.866368E-02
   52      0.0020     83.7636    7.234252E-04
   53      0.0328     85.7959    1.209016E-02
   54      0.0006     87.8612    2.252953E-04
   55      0.0118     89.9618    4.512106E-03
   56      0.0001     92.1006    3.892717E-05
   57      0.0020     94.2807    7.923228E-04
   58      0.0000     96.5054    0.000000E+00
   59      0.0002     98.7786    8.198819E-05
   60      0.0000    101.1048    0.000000E+00
   61      0.0000    103.4889    0.000000E+00
   62      0.0000    105.9368    0.000000E+00
   63      0.0000    108.4552    0.000000E+00
   64      0.0000    111.0520    0.000000E+00
   65      0.0001    113.7367    4.512795E-05
   66      0.0000    116.5206    0.000000E+00
   67      0.0000    119.4176    0.000000E+00
   68      0.0000    122.4450    0.000000E+00
   69      0.0000    125.6248    0.000000E+00
   70      0.0000    128.9857    0.000000E+00
   71      0.0000    132.5664    0.000000E+00
   72      0.0000    136.4213    0.000000E+00
   73      0.0000    140.6312    0.000000E+00
   74      0.0000    145.3254    0.000000E+00
   75      0.0000    150.7364    0.000000E+00
   76      0.0000    157.3731    0.000000E+00
   77      0.0000    166.9939    0.000000E+00
