 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   15     30.1255      9.7128    4.362501E+00
   16      0.1566     17.2802    2.414044E-02
   17     12.0916     22.7595    1.976930E+00
   18      0.1444     27.4412    2.495792E-02
   19      7.3891     31.6896    1.346157E+00
   20      0.1219     35.6685    2.334679E-02
   21      5.0938     39.4683    1.023175E+00
   22      0.1014     43.1451    2.131523E-02
   23      3.6124     46.7372    7.931097E-01
   24      0.0833     50.2721    1.906692E-02
   25      2.7502     53.7710    6.552002E-01
   26      0.0676     57.2509    1.673640E-02
   27      2.1486     60.7263    5.520238E-01
   28      0.0548     64.2097    1.459133E-02
   29      1.7239     67.7127    4.751203E-01
   30      0.0439     71.2466    1.250933E-02
   31      1.4412     74.8221    4.241352E-01
   32      0.0345     78.4506    1.047543E-02
   33      1.1926     82.1440    3.732580E-01
   34      0.0268     85.9154    8.638204E-03
   35      1.0105     89.7794    3.351461E-01
   36      0.0203     93.7529    6.922428E-03
   37      0.8942     97.8560    3.132820E-01
   38      0.0148    102.1129    5.323435E-03
   39      0.8149    106.5540    3.007260E-01
   40      0.0102    111.2184    3.859444E-03
   41      0.7608    116.1584    2.949770E-01
   42      0.0065    121.4470    2.580904E-03
   43      0.6964    127.1922    2.830203E-01
   44      0.0036    133.5665    1.496691E-03
   45      0.6098    140.8801    2.592199E-01
   46      0.0016    149.8123    6.950923E-04
   47      0.7183    162.7198    3.187638E-01
