 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   30      2.5386     16.1021    6.138600E-01
   31      0.0087     28.5936    2.172726E-03
   32      1.0944     37.5676    2.819906E-01
   33      0.0087     45.2057    2.310677E-03
   34      0.7995     52.1334    2.186819E-01
   35      0.0071     58.6398    1.998306E-03
   36      0.5563     64.8911    1.609819E-01
   37      0.0056     70.9984    1.664924E-03
   38      0.3546     77.0454    1.082367E-01
   39      0.0044     83.1024    1.377923E-03
   40      0.2769     89.2354    8.891052E-02
   41      0.0033     95.5133    1.085768E-03
   42      0.2418    102.0149    8.147426E-02
   43      0.0023    108.8399    7.932175E-04
   44      0.2245    116.1264    7.920481E-02
   45      0.0014    124.0868    5.050270E-04
   46      0.2259    133.0953    8.328070E-02
   47      0.0007    143.9640    2.636130E-04
   48      0.3025    159.5127    1.163168E-01
