 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2    807.2143     12.6044    1.748250E+02
    3      1.2009     25.4837    3.641241E-01
    4    103.4399     36.3784    4.032507E+01
    5      0.3295     46.9113    1.569975E-01
    6     32.9661     57.5377    1.856331E+01
    7      0.0731     68.5332    4.749558E-02
    8     14.8348     80.1667    1.092384E+01
    9      0.0201     92.7969    1.654224E-02
   10      8.7761    107.0239    7.982987E+00
   11      0.0063    124.1348    6.276434E-03
   12      8.8011    148.6398    9.530628E+00
