 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10     51.7772      7.8802    5.991207E+00
   11      0.8267     14.1444    1.047689E-01
   12     15.3415     18.7533    2.113315E+00
   13      0.3945     22.7438    5.869042E-02
   14      7.4165     26.4046    1.185096E+00
   15      0.2159     29.8638    3.687829E-02
   16      4.3382     33.1911    7.888238E-01
   17      0.1276     36.4293    2.460794E-02
   18      2.8858     39.6072    5.883347E-01
   19      0.0851     42.7453    1.828734E-02
   20      2.0855     45.8590    4.711406E-01
   21      0.0645     48.9607    1.528216E-02
   22      1.6627     52.0605    4.122711E-01
   23      0.0520     55.1672    1.346659E-02
   24      1.3298     58.2886    3.590367E-01
   25      0.0431     61.4321    1.211167E-02
   26      1.1326     64.6047    3.307569E-01
   27      0.0359     67.8133    1.087962E-02
   28      0.9978     71.0652    3.133826E-01
   29      0.0297     74.3678    9.655281E-03
   30      0.8453     77.7291    2.841170E-01
   31      0.0242     81.1582    8.400640E-03
   32      0.7039     84.6647    2.521046E-01
   33      0.0193     88.2601    7.125061E-03
   34      0.6477     91.9574    2.462518E-01
   35      0.0150     95.7722    5.868216E-03
   36      0.5635     99.7232    2.266592E-01
   37      0.0112    103.8334    4.628452E-03
   38      0.4057    108.1321    1.721283E-01
   39      0.0083    112.6572    3.612948E-03
   40      0.3206    117.4595    1.430886E-01
   41      0.0059    122.6104    2.698277E-03
   42      0.3087    128.2157    1.445813E-01
   43      0.0038    134.4448    1.821626E-03
   44      0.3210    141.6021    1.574170E-01
   45      0.0019    150.3553    9.526897E-04
   46      0.5237    163.0186    2.683626E-01
