 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1   1476.0861      1.3976    3.940925E+01
    2     22.9717      3.1256    1.022182E+00
    3    267.9764      4.6368    1.669398E+01
    4     16.5341      6.0951    1.324306E+00
    5    117.1166      7.5321    1.146506E+01
    6     10.1313      8.9585    1.172124E+00
    7     65.6352     10.3795    8.761799E+00
    8      7.4330     11.7978    1.124549E+00
    9     43.0021     13.2148    7.271240E+00
   10      5.9609     14.6318    1.114029E+00
   11     30.5824     16.0494    6.259860E+00
   12      4.5136     17.4684    1.004219E+00
   13     21.3755     18.8891    5.136239E+00
   14      3.3896     20.3120    8.748058E-01
   15     15.5474     21.7375    4.289283E+00
   16      2.3674     23.1660    6.952657E-01
   17     11.4207     24.5976    3.557345E+00
   18      1.7478     26.0329    5.755177E-01
   19      7.8897     27.4720    2.738358E+00
   20      1.4275     28.9154    5.208650E-01
   21      5.7447     30.3632    2.198371E+00
   22      1.1515     31.8158    4.611494E-01
   23      4.5344     33.2735    1.896631E+00
   24      0.9534     34.7367    4.157540E-01
   25      3.3891     36.2056    1.538225E+00
   26      0.8154     37.6805    3.846022E-01
   27      2.5560     39.1619    1.251091E+00
   28      0.6393     40.6500    3.242984E-01
   29      2.0944     42.1453    1.099707E+00
   30      0.3989     43.6480    2.165504E-01
   31      1.6933     45.1586    9.493791E-01
   32      0.2060     46.6774    1.191642E-01
   33      1.2584     48.2049    7.503411E-01
   34      0.1185     49.7416    7.276669E-02
   35      0.9893     51.2878    6.251030E-01
   36      0.0797     52.8440    5.177813E-02
   37      0.9100     54.4108    6.073903E-01
   38      0.0564     55.9886    3.864871E-02
   39      0.7456     57.5781    5.242014E-01
   40      0.0413     59.1797    2.977147E-02
   41      0.4748     60.7941    3.507147E-01
   42      0.0291     62.4219    2.201289E-02
   43      0.2927     64.0638    2.266247E-01
   44      0.0191     65.7206    1.512825E-02
   45      0.1976     67.3929    1.600271E-01
   46      0.0122     69.0817    1.009736E-02
   47      0.1149     70.7877    9.714240E-02
   48      0.0079     72.5120    6.819680E-03
   49      0.0675     74.2555    5.947085E-02
   50      0.0045     76.0193    4.044819E-03
   51      0.0488     77.8046    4.473240E-02
   52      0.0019     79.6126    1.775449E-03
   53      0.0264     81.4446    2.513928E-02
   54      0.0005     83.3022    4.850223E-04
   55      0.0075     85.1870    7.408827E-03
   56      0.0001     87.1007    1.005643E-04
   57      0.0010     89.0453    1.023442E-03
   58      0.0000     91.0229    0.000000E+00
   59      0.0001     93.0358    1.059040E-04
   60      0.0000     95.0868    0.000000E+00
   61      0.0000     97.1786    0.000000E+00
   62      0.0000     99.3147    0.000000E+00
   63      0.0000    101.4987    0.000000E+00
   64      0.0000    103.7349    0.000000E+00
   65      0.0000    106.0281    0.000000E+00
   66      0.0000    108.3839    0.000000E+00
   67      0.0000    110.8089    0.000000E+00
   68      0.0000    113.3106    0.000000E+00
   69      0.0000    115.8983    0.000000E+00
   70      0.0000    118.5829    0.000000E+00
   71      0.0000    121.3778    0.000000E+00
   72      0.0000    124.2998    0.000000E+00
   73      0.0000    127.3702    0.000000E+00
   74      0.0000    130.6168    0.000000E+00
   75      0.0000    134.0771    0.000000E+00
   76      0.0000    137.8040    0.000000E+00
   77      0.0000    141.8755    0.000000E+00
   78      0.0000    146.4170    0.000000E+00
   79      0.0000    151.6539    0.000000E+00
   80      0.0000    158.0791    0.000000E+00
   81      0.0000    167.3956    0.000000E+00
