 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2   3632.3194      2.0520    1.276156E+02
    3    125.0493      4.1051    6.150764E+00
    4    485.9293      5.8068    3.073020E+01
    5     53.3654      7.4043    4.124793E+00
    6    146.6806      8.9543    1.339880E+01
    7     21.5046     10.4786    2.266587E+00
    8     62.1435     11.9879    7.423255E+00
    9     10.4789     13.4881    1.399004E+00
   10     32.5490     14.9827    4.802935E+00
   11      6.2426     16.4741    1.008888E+00
   12     17.4108     17.9639    3.058500E+00
   13      4.3980     19.4535    8.343893E-01
   14     10.1973     20.9437    2.077940E+00
   15      3.2018     22.4354    6.974380E-01
   16      6.5252     23.9292    1.513065E+00
   17      2.2962     25.4256    5.647126E-01
   18      4.3360     26.9253    1.127303E+00
   19      1.6994     28.4287    4.657040E-01
   20      3.3417     29.9362    9.627224E-01
   21      1.4102     31.4483    4.260876E-01
   22      2.7973     32.9654    8.845071E-01
   23      1.1908     34.4878    3.932660E-01
   24      2.2713     36.0161    7.820244E-01
   25      0.9554     37.5505    3.423775E-01
   26      1.7229     39.0916    6.416315E-01
   27      0.7455     40.6397    2.881112E-01
   28      1.2148     42.1953    4.865521E-01
   29      0.5396     43.7588    2.237040E-01
   30      1.0511     45.3306    4.505299E-01
   31      0.3294     46.9113    1.458189E-01
   32      1.0031     48.5012    4.581496E-01
   33      0.1726     50.1009    8.125785E-02
   34      0.7123     51.7110    3.453518E-01
   35      0.0933     53.3320    4.654679E-02
   36      0.4430     54.9643    2.272356E-01
   37      0.0625     56.6088    3.293753E-02
   38      0.3496     58.2659    1.891524E-01
   39      0.0504     59.9363    2.797740E-02
   40      0.2981     61.6208    1.696667E-01
   41      0.0405     63.3201    2.362016E-02
   42      0.2416     65.0349    1.442998E-01
   43      0.0290     66.7662    1.772830E-02
   44      0.1702     68.5148    1.064386E-01
   45      0.0189     70.2817    1.208517E-02
   46      0.1225     72.0679    8.005137E-02
   47      0.0115     73.8745    7.676640E-03
   48      0.1092     75.7027    7.442933E-02
   49      0.0058     77.5538    4.034716E-03
   50      0.0756     79.4292    5.365286E-02
   51      0.0023     81.3303    1.664619E-03
   52      0.0312     83.2589    2.301938E-02
   53      0.0009     85.2167    6.766686E-04
   54      0.0100     87.2058    7.659074E-03
   55      0.0003     89.2282    2.339882E-04
   56      0.0040     91.2864    3.176056E-03
   57      0.0001     93.3831    8.080674E-05
   58      0.0011     95.5213    9.043328E-04
   59      0.0000     97.7043    0.000000E+00
   60      0.0001     99.9359    8.502274E-05
   61      0.0000    102.2205    0.000000E+00
   62      0.0001    104.5629    8.783341E-05
   63      0.0000    106.9690    0.000000E+00
   64      0.0001    109.4452    9.064408E-05
   65      0.0000    111.9995    0.000000E+00
   66      0.0000    114.6412    0.000000E+00
   67      0.0000    117.3813    0.000000E+00
   68      0.0000    120.2337    0.000000E+00
   69      0.0000    123.2153    0.000000E+00
   70      0.0000    126.3480    0.000000E+00
   71      0.0000    129.6599    0.000000E+00
   72      0.0000    133.1895    0.000000E+00
   73      0.0000    136.9903    0.000000E+00
   74      0.0000    141.1421    0.000000E+00
   75      0.0000    145.7727    0.000000E+00
   76      0.0000    151.1115    0.000000E+00
   77      0.0000    157.6611    0.000000E+00
   78      0.0000    167.1573    0.000000E+00
