j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 19 10.5 9.4011 33.1011 23.699999999999999 4.1165405591949327 4.116541E+00 21.4761
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 21 12.5 9.9267 23.7267 13.800000000000001 4.0139790439196590 4.013979E+00 18.172
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
06 23 14.5 9.1623 18.9623 9.8000000000000007 3.9194208870586400 3.919421E+00 15.7491
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
08 25 16.5 8.2545 15.9545 7.7000000000000011 3.8404980858769315 3.840498E+00 13.8963
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
10 27 18.5 7.5421 13.8421 6.3000000000000007 3.7605156897092891 3.760516E+00 12.4335
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
12 29 20.5 6.8601 12.2601 5.4000000000000004 3.6763178687297198 3.676318E+00 11.2494
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
14 31 22.5 6.3231 11.0231 4.7000000000000011 3.5903018257163661 3.590302E+00 10.2712
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
16 33 24.5 5.825 10.0250 4.2000000000000002 3.5589193447068714 3.558919E+00 9.44946
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
18 35 26.5 5.4003 9.2003 3.8000000000000003 3.4887819577216725 3.488782E+00 8.7495
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
20 37 28.5 4.9062 8.5062 3.6000000000000001 3.6264033466234498 3.626403E+00 8.14609
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
22 39 30.5 4.7128 7.9128 3.2000000000000002 3.6526445475039622 3.652645E+00 7.62053
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
24 41 32.5 4.3993 7.3993 3.0000000000000000 3.2517991076401778 3.251799E+00 7.15868
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
26 43 34.5 4.1502 6.9502 2.8000000000000003 3.3093580114067471 3.309358E+00 6.74962
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
28 45 36.5 4.0537 6.5537 2.5000000000000000 3.2302797029453281 3.230280E+00 6.38477
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
30 47 38.5 3.7011 6.2011 2.5000000000000000 3.1305734994355241 3.130573E+00 6.05735
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
32 49 40.5 3.7851 5.8851 2.1000000000000001 3.3230992058749687 3.323099E+00 5.76187
