 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10     40.4814     10.1501    6.133022E+00
   11      0.1612     18.2599    2.674808E-02
   12     12.2265     24.2467    2.205169E+00
   13      0.1053     29.4517    2.051124E-02
   14      6.0315     34.2488    1.261895E+00
   15      0.0704     38.8056    1.574469E-02
   16      3.5766     43.2143    8.514988E-01
   17      0.0496     47.5332    1.252418E-02
   18      2.4351     51.8025    6.500073E-01
   19      0.0367     56.0528    1.032596E-02
   20      1.7728     60.3085    5.243766E-01
   21      0.0284     64.5911    8.810215E-03
   22      1.4513     68.9203    4.711611E-01
   23      0.0226     73.3155    7.663127E-03
   24      1.2084     77.7966    4.271757E-01
   25      0.0182     82.3854    6.696399E-03
   26      1.0538     87.1065    4.029339E-01
   27      0.0146     91.9888    5.793157E-03
   28      0.9842     97.0678    4.047231E-01
   29      0.0114    102.3884    4.852400E-03
   30      0.9166    108.0102    4.033754E-01
   31      0.0085    114.0159    3.863307E-03
   32      0.8568    120.5274    4.017839E-01
   33      0.0059    127.7389    2.851849E-03
   34      0.9459    135.9994    4.708624E-01
   35      0.0033    146.0737    1.690332E-03
   36      1.5818    160.6194    8.330559E-01
