 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1   1767.7528      1.1460    3.895405E+01
    2     65.2185      2.5628    2.395249E+00
    3    440.9279      3.8016    2.267125E+01
    4     35.6430      4.9970    2.356279E+00
    5    208.6229      6.1745    1.685639E+01
    6     21.8062      7.3432    2.082252E+00
    7    116.4835      8.5070    1.283410E+01
    8     16.8486      9.6681    2.103888E+00
    9     74.8325     10.8277    1.044368E+01
   10     14.6218     11.9867    2.255433E+00
   11     51.5887     13.1457    8.715500E+00
   12     12.7507     14.3051    2.341445E+00
   13     39.0704     15.4652    7.748569E+00
   14     11.1800     16.6262    2.381495E+00
   15     29.6402     17.7886    6.749206E+00
   16      9.4301     18.9523    2.285810E+00
   17     24.0258     20.1177    6.176689E+00
   18      7.9291     21.2850    2.154942E+00
   19     19.9423     22.4542    5.712809E+00
   20      6.7417     23.6257    2.030314E+00
   21     16.3609     24.7994    5.167560E+00
   22      5.6268     25.9757    1.859875E+00
   23     14.4994     27.1546    5.005619E+00
   24      4.6270     28.3364    1.665350E+00
   25     12.5899     29.5211    4.716310E+00
   26      3.7762     30.7090    1.470079E+00
   27     10.6602     31.9002    4.306633E+00
   28      2.9787     33.0949    1.247129E+00
   29      9.2910     34.2932    4.026469E+00
   30      2.2004     35.4953    9.859192E-01
   31      8.4880     36.7015    3.927858E+00
   32      1.5122     37.9118    7.219921E-01
   33      7.3481     39.1265    3.616261E+00
   34      1.1766     40.3457    5.963316E-01
   35      5.6358     41.5697    2.939164E+00
   36      0.8498     42.7986    4.556690E-01
   37      4.8993     44.0327    2.699014E+00
   38      0.3926     45.2721    2.220501E-01
   39      3.7439     46.5171    2.172507E+00
   40      0.1876     47.7680    1.116163E-01
   41      1.7597     49.0249    1.072819E+00
   42      0.1235     50.2881    7.710735E-02
   43      0.7345     51.5578    4.693760E-01
   44      0.0520     52.8344    3.399407E-02
   45      0.5183     54.1180    3.464435E-01
   46      0.0138     55.4091    9.426965E-03
   47      0.3141     56.7077    2.191802E-01
   48      0.0041     58.0144    2.921228E-03
   49      0.1077     59.3294    7.831785E-02
   50      0.0015     60.6530    1.112814E-03
   51      0.0180     61.9856    1.361820E-02
   52      0.0005     63.3275    3.856285E-04
   53      0.0017     64.6792    1.336111E-03
   54      0.0001     66.0411    8.006383E-05
   55      0.0006     67.4136    4.891974E-04
   56      0.0000     68.7971    0.000000E+00
   57      0.0003     70.1921    2.534130E-04
   58      0.0000     71.5991    0.000000E+00
   59      0.0001     73.0188    8.740914E-05
   60      0.0000     74.4515    0.000000E+00
   61      0.0000     75.8980    0.000000E+00
   62      0.0000     77.3589    0.000000E+00
   63      0.0000     78.8348    0.000000E+00
   64      0.0000     80.3265    0.000000E+00
   65      0.0000     81.8348    0.000000E+00
   66      0.0000     83.3604    0.000000E+00
   67      0.0000     84.9044    0.000000E+00
   68      0.0000     86.4676    0.000000E+00
   69      0.0000     88.0512    0.000000E+00
   70      0.0000     89.6562    0.000000E+00
   71      0.0000     91.2838    0.000000E+00
   72      0.0000     92.9354    0.000000E+00
   73      0.0000     94.6125    0.000000E+00
   74      0.0000     96.3166    0.000000E+00
   75      0.0000     98.0495    0.000000E+00
   76      0.0000     99.8131    0.000000E+00
   77      0.0000    101.6095    0.000000E+00
   78      0.0000    103.4411    0.000000E+00
   79      0.0000    105.3107    0.000000E+00
   80      0.0000    107.2211    0.000000E+00
   81      0.0000    109.1757    0.000000E+00
   82      0.0000    111.1784    0.000000E+00
   83      0.0000    113.2335    0.000000E+00
   84      0.0000    115.3461    0.000000E+00
   85      0.0000    117.5222    0.000000E+00
   86      0.0000    119.7687    0.000000E+00
   87      0.0000    122.0938    0.000000E+00
   88      0.0000    124.5074    0.000000E+00
   89      0.0000    127.0219    0.000000E+00
   90      0.0000    129.6523    0.000000E+00
   91      0.0000    132.4180    0.000000E+00
   92      0.0000    135.3442    0.000000E+00
   93      0.0000    138.4649    0.000000E+00
   94      0.0000    141.8278    0.000000E+00
   95      0.0000    145.5039    0.000000E+00
   96      0.0000    149.6067    0.000000E+00
   97      0.0000    154.3401    0.000000E+00
   98      0.0000    160.1506    0.000000E+00
   99      0.0000    168.5782    0.000000E+00
