 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   16     24.9292      5.6240    1.994763E+00
   17      1.4052      9.9586    1.192546E-01
   18     10.3629     13.0746    9.297198E-01
   19      0.8252     15.7159    7.803562E-02
   20      6.7060     18.0930    6.666785E-01
   21      0.5054     20.3002    5.269540E-02
   22      4.8693     22.3891    5.313101E-01
   23      0.3889     24.3913    4.432052E-02
   24      3.7759     26.3278    4.486272E-01
   25      0.3045     28.2135    3.765533E-02
   26      3.0229     30.0589    3.884800E-01
   27      0.2337     31.8724    3.116667E-02
   28      2.4405     33.6604    3.373049E-01
   29      0.1806     35.4278    2.583680E-02
   30      1.9420     37.1789    2.872421E-01
   31      0.1404     38.9172    2.144750E-02
   32      1.4539     40.6455    2.291485E-01
   33      0.1071     42.3664    1.739936E-02
   34      1.1090     44.0821    1.855452E-01
   35      0.0800     45.7945    1.377265E-02
   36      0.9467     47.5054    1.675731E-01
   37      0.0589     49.2164    1.071138E-02
   38      0.8041     50.9289    1.501308E-01
   39      0.0420     52.6442    8.045359E-03
   40      0.5978     54.3638    1.174113E-01
   41      0.0285     56.0888    5.735773E-03
   42      0.3906     57.8204    8.050451E-02
   43      0.0189     59.5597    3.987035E-03
   44      0.2669     61.3079    5.759803E-02
   45      0.0123     63.0662    2.714036E-03
   46      0.2016     64.8357    4.546137E-02
   47      0.0069     66.6175    1.589431E-03
   48      0.1233     68.4128    2.900039E-02
   49      0.0031     70.2228    7.441593E-04
   50      0.0475     72.0488    1.163279E-02
   51      0.0012     73.8922    2.997005E-04
   52      0.0124     75.7542    3.157040E-03
   53      0.0005     77.6363    1.297247E-04
   54      0.0047     79.5402    1.242205E-03
   55      0.0002     81.4673    5.382971E-05
   56      0.0022     83.4196    6.027957E-04
   57      0.0000     85.3989    0.000000E+00
   58      0.0006     87.4073    1.702183E-04
   59      0.0000     89.4471    0.000000E+00
   60      0.0001     91.5207    2.933961E-05
   61      0.0000     93.6310    0.000000E+00
   62      0.0000     95.7809    0.000000E+00
   63      0.0000     97.9740    0.000000E+00
   64      0.0000    100.2139    0.000000E+00
   65      0.0000    102.5052    0.000000E+00
   66      0.0000    104.8528    0.000000E+00
   67      0.0000    107.2623    0.000000E+00
   68      0.0000    109.7405    0.000000E+00
   69      0.0000    112.2951    0.000000E+00
   70      0.0000    114.9355    0.000000E+00
   71      0.0000    117.6727    0.000000E+00
   72      0.0000    120.5205    0.000000E+00
   73      0.0000    123.4958    0.000000E+00
   74      0.0000    126.6203    0.000000E+00
   75      0.0000    129.9220    0.000000E+00
   76      0.0000    133.4391    0.000000E+00
   77      0.0000    137.2249    0.000000E+00
   78      0.0000    141.3587    0.000000E+00
   79      0.0000    145.9674    0.000000E+00
   80      0.0000    151.2790    0.000000E+00
   81      0.0000    157.7931    0.000000E+00
   82      0.0000    167.2345    0.000000E+00
