 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   27      5.3329     18.3646    1.486770E+00
   28      0.0117     32.7959    3.380481E-03
   29      2.3219     43.2587    6.944057E-01
   30      0.0105     52.2618    3.246661E-03
   31      1.6056     60.5300    5.127382E-01
   32      0.0086     68.4072    2.833541E-03
   33      1.2271     76.1032    4.167470E-01
   34      0.0068     83.7731    2.378350E-03
   35      1.0179     91.5538    3.663374E-01
   36      0.0051     99.5885    1.887169E-03
   37      0.9368    108.0532    3.561442E-01
   38      0.0034    117.2004    1.327050E-03
   39      0.9848    127.4580    3.943600E-01
   40      0.0018    139.7409    7.390525E-04
   41      1.5629    157.2135    6.575474E-01
