 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   24      6.7549      9.2745    8.909453E-01
   25      0.2806     16.3596    3.852067E-02
   26      2.9446     21.4085    4.200860E-01
   27      0.2445     25.6581    3.619742E-02
   28      1.9229     29.4611    2.950310E-01
   29      0.2013     32.9771    3.196920E-02
   30      1.3417     36.2939    2.203034E-01
   31      0.1580     39.4665    2.679376E-02
   32      1.0636     42.5315    1.860920E-01
   33      0.1188     45.5153    2.142532E-02
   34      0.8222     48.4377    1.527083E-01
   35      0.0847     51.3138    1.618743E-02
   36      0.5769     54.1562    1.133599E-01
   37      0.0567     56.9751    1.144670E-02
   38      0.4281     59.7792    8.873031E-02
   39      0.0354     62.5764    7.527771E-03
   40      0.3326     65.3734    7.251758E-02
   41      0.0211     68.1769    4.714076E-03
   42      0.2814     70.9929    6.438416E-02
   43      0.0131     73.8273    3.067797E-03
   44      0.2317     76.6863    5.550755E-02
   45      0.0089     79.5757    2.180055E-03
   46      0.1509     82.5019    3.777533E-02
   47      0.0059     85.4715    1.508730E-03
   48      0.1094     88.4919    2.856440E-02
   49      0.0034     91.5709    9.060458E-04
   50      0.0986     94.7176    2.680614E-02
   51      0.0016     97.9420    4.436017E-04
   52      0.0631    101.2560    1.783424E-02
   53      0.0006    104.6736    1.728109E-04
   54      0.0246    108.2116    7.217680E-03
   55      0.0002    111.8908    5.975703E-05
   56      0.0085    115.7375    2.585434E-03
   57      0.0001    119.7854    3.095522E-05
   58      0.0034    124.0804    1.070781E-03
   59      0.0000    128.6862    0.000000E+00
   60      0.0009    133.6974    2.931325E-04
   61      0.0000    139.2655    0.000000E+00
   62      0.0002    145.6625    6.729395E-05
   63      0.0000    153.4846    0.000000E+00
   64      0.0003    164.7955    1.041710E-04
