 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   33      6.3136     11.4807    1.071855E+00
   34      0.0266     20.2250    4.650663E-03
   35      2.8591     26.4314    5.143655E-01
   36      0.0206     31.6392    3.810432E-03
   37      1.9407     36.2889    3.688110E-01
   38      0.0174     40.5804    3.394878E-03
   39      1.3646     44.6250    2.731597E-01
   40      0.0129     48.4924    2.647640E-03
   41      0.8613     52.2299    1.811410E-01
   42      0.0086     55.8719    1.852258E-03
   43      0.4756     59.4446    1.048444E-01
   44      0.0054     62.9691    1.217777E-03
   45      0.2369     66.4627    5.462489E-02
   46      0.0032     69.9404    7.540794E-04
   47      0.1054     73.4159    2.537163E-02
   48      0.0019     76.9017    4.669921E-04
   49      0.0489     80.4099    1.226671E-02
   50      0.0011     83.9527    2.815128E-04
   51      0.0339     87.5427    8.847510E-03
   52      0.0006     91.1933    1.596337E-04
   53      0.0241     94.9191    6.534088E-03
   54      0.0002     98.7370    5.523834E-05
   55      0.0111    102.6663    3.121980E-03
   56      0.0000    106.7306    0.000000E+00
   57      0.0028    110.9588    8.159058E-04
   58      0.0000    115.3880    0.000000E+00
   59      0.0004    120.0676    1.206122E-04
   60      0.0000    125.0660    0.000000E+00
   61      0.0001    130.4847    3.116659E-05
   62      0.0000    136.4850    0.000000E+00
   63      0.0001    143.3569    3.218014E-05
   64      0.0000    151.7351    0.000000E+00
   65      0.0001    163.8202    3.319368E-05
