 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   33      5.2938     13.7395    1.040883E+00
   34      0.0225     24.2790    4.556077E-03
   35      1.9767     31.7924    4.118685E-01
   36      0.0209     38.1301    4.477428E-03
   37      1.1726     43.8215    2.580897E-01
   38      0.0159     49.1084    3.592918E-03
   39      0.8632     54.1264    2.001234E-01
   40      0.0108     58.9619    2.567250E-03
   41      0.6196     63.6752    1.509207E-01
   42      0.0066     68.3122    1.646350E-03
   43      0.4028     72.9097    1.028414E-01
   44      0.0039     77.4994    1.018624E-03
   45      0.2844     82.1106    7.595046E-02
   46      0.0024     86.7718    6.550186E-04
   47      0.2101     91.5126    5.857457E-02
   48      0.0014     96.3652    3.985283E-04
   49      0.1296    101.3670    3.765300E-02
   50      0.0009    106.5637    2.667616E-04
   51      0.0773    112.0137    2.336556E-02
   52      0.0005    117.7967    1.540702E-04
   53      0.0583    124.0283    1.830677E-02
   54      0.0002    130.8916    6.397583E-05
   55      0.0412    138.7132    1.342084E-02
   56      0.0000    148.2076    0.000000E+00
   57      0.0256    161.8544    8.639672E-03
