 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3    230.2968      5.2377    2.019979E+01
    4      0.7349     10.0464    8.287656E-02
    5     70.2753     13.8992    9.686265E+00
    6      0.5591     17.4492    9.107388E-02
    7     37.0544     20.8594    6.964533E+00
    8      0.4071     24.1970    8.671835E-02
    9     23.2057     27.4967    5.524707E+00
   10      0.2934     30.7795    7.720410E-02
   11     15.7974     34.0592    4.552757E+00
   12      0.2216     37.3461    6.941778E-02
   13     11.1941     40.6482    3.787162E+00
   14      0.1737     43.9726    6.311881E-02
   15      8.1667     47.3257    3.172264E+00
   16      0.1375     50.7134    5.685617E-02
   17      6.1232     54.1419    2.685391E+00
   18      0.1094     57.6175    5.072009E-02
   19      4.6337     61.1466    2.264402E+00
   20      0.0868     64.7365    4.459278E-02
   21      3.6289     68.3951    1.955260E+00
   22      0.0684     72.1313    3.856822E-02
   23      2.8588     75.9552    1.683614E+00
   24      0.0532     79.8786    3.266395E-02
   25      2.3264     83.9153    1.486673E+00
   26      0.0409     88.0818    2.716190E-02
   27      1.9664     92.3980    1.355175E+00
   28      0.0309     96.8889    2.206959E-02
   29      1.7066    101.5860    1.261667E+00
   30      0.0228    106.5302    1.742712E-02
   31      1.5735    111.7769    1.242133E+00
   32      0.0162    117.4036    1.319439E-02
   33      1.4987    123.5254    1.258202E+00
   34      0.0107    130.3268    9.251110E-03
   35      1.5849    138.1399    1.410007E+00
   36      0.0059    147.6929    5.396794E-03
   37      2.5922    161.5146    2.436075E+00
