 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   36      1.7680     12.6555    3.271827E-01
   37      0.0094     22.3101    1.787205E-03
   38      0.7655     29.1656    1.494243E-01
   39      0.0103     34.9232    2.062764E-03
   40      0.5164     40.0700    1.060368E-01
   41      0.0092     44.8276    1.935758E-03
   42      0.3628     49.3198    7.817563E-02
   43      0.0073     53.6244    1.610005E-03
   44      0.2535     57.7951    5.719435E-02
   45      0.0052     61.8713    1.199582E-03
   46      0.1822     65.8835    4.295527E-02
   47      0.0033     69.8569    7.947357E-04
   48      0.1250     73.8130    3.073739E-02
   49      0.0017     77.7714    4.266476E-04
   50      0.0681     81.7504    1.743627E-02
   51      0.0007     85.7681    1.827765E-04
   52      0.0257     89.8434    6.840811E-03
   53      0.0003     93.9964    8.137485E-05
   54      0.0077     98.2496    2.127661E-03
   55      0.0001    102.6295    2.813897E-05
   56      0.0032    107.1678    9.166712E-04
   57      0.0000    111.9047    0.000000E+00
   58      0.0015    116.8928    4.448999E-04
   59      0.0000    122.2049    0.000000E+00
   60      0.0005    127.9476    1.533700E-04
   61      0.0000    134.2907    0.000000E+00
   62      0.0001    141.5383    3.168803E-05
   63      0.0000    150.3560    0.000000E+00
   64      0.0001    163.0527    3.270204E-05
