j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 15 8.5 8.9125 32.5125 23.600000000000001 6.1010212216212452 6.101021E+00 22.9537
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 17 10.5 9.3215 23.0215 13.700000000000001 5.9668404999708873 5.966840E+00 18.7803
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
06 19 12.5 8.4185 18.2185 9.8000000000000007 5.8540875697741770 5.854088E+00 15.891
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
08 21 14.5 7.6045 15.2045 7.6000000000000005 5.7466046539530069 5.746605E+00 13.7722
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
10 23 16.5 6.8016 13.1016 6.3000000000000007 5.6526249718330268 5.652625E+00 12.1519
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
12 25 18.5 6.237 11.5370 5.3000000000000007 5.5563257798359773 5.556326E+00 10.8728
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
14 27 20.5 5.7209 10.3209 4.6000000000000005 5.4633403106960499 5.463340E+00 9.83728
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
16 29 22.5 5.2454 9.3454 4.1000000000000005 5.3593811867437626 5.359381E+00 8.98186
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
18 31 24.5 4.8437 8.5437 3.7000000000000002 5.2847777546585171 5.284778E+00 8.26331
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
20 33 26.5 4.4722 7.8722 3.3999999999999999 5.1841087091169307 5.184109E+00 7.65122
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
22 35 28.5 4.1008 7.3008 3.2000000000000002 5.1963635956096148 5.196364E+00 7.12355
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
24 37 30.5 3.9084 6.8084 2.8999999999999999 5.2397465726765002 5.239747E+00 6.66396
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
26 39 32.5 3.6794 6.3794 2.7000000000000002 4.9279363366592674 4.927936E+00 6.26009
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
28 41 34.5 3.402 6.0020 2.6000000000000001 4.5778551236984839 4.577855E+00 5.90237
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
30 43 36.5 3.2674 5.6674 2.3999999999999999 4.6045277910294056 4.604528E+00 5.58332
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
32 45 38.5 3.0687 5.3687 2.3000000000000003 4.3462201036947192 4.346220E+00 5.297
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
34 47 40.5 2.9002 5.1002 2.2000000000000002 4.4928327521781437 4.492833E+00 5.03861
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
36 49 42.5 3.0575 4.8575 1.8000000000000000 4.9348230798275088 4.934823E+00 4.80425
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 14 7.5 5.452 42.9520 37.500000000000000 6.1700975171621817 6.170098E+00 25.8229
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 15 8.5 8.9125 32.5125 23.600000000000001 6.1010212216212452 6.101021E+00 22.9537
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
03 16 9.5 9.4882 26.7882 17.300000000000001 6.0310818569081563 6.031082E+00 20.6583
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 17 10.5 9.3215 23.0215 13.700000000000001 5.9668404999708873 5.966840E+00 18.7803
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
05 18 11.5 8.9005 20.3005 11.400000000000000 5.9080457904609860 5.908046E+00 17.2152
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
06 19 12.5 8.4185 18.2185 9.8000000000000007 5.8540875697741770 5.854088E+00 15.891
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
07 20 13.5 7.9615 16.5615 8.6000000000000014 5.7994056045133915 5.799406E+00 14.7559
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
08 21 14.5 7.6045 15.2045 7.6000000000000005 5.7466046539530069 5.746605E+00 13.7722
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
09 22 15.5 7.1688 14.0688 6.9000000000000004 5.7004881847470816 5.700488E+00 12.9114
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
10 23 16.5 6.8016 13.1016 6.3000000000000007 5.6526249718330268 5.652625E+00 12.1519
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
11 24 17.5 6.4665 12.2665 5.8000000000000007 5.6003074186730650 5.600307E+00 11.4768
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
12 25 18.5 6.237 11.5370 5.3000000000000007 5.5563257798359773 5.556326E+00 10.8728
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
13 26 19.5 5.8934 10.8934 5.0000000000000009 5.5249144897427049 5.524914E+00 10.3291
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
14 27 20.5 5.7209 10.3209 4.6000000000000005 5.4633403106960499 5.463340E+00 9.83728
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
15 28 21.5 5.408 9.8080 4.4000000000000004 5.4076223858749737 5.407622E+00 9.39013
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
16 29 22.5 5.2454 9.3454 4.1000000000000005 5.3593811867437626 5.359381E+00 8.98186
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
17 30 23.5 5.026 8.9260 3.8999999999999999 5.3552659420908748 5.355266E+00 8.60762
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
18 31 24.5 4.8437 8.5437 3.7000000000000002 5.2847777546585171 5.284778E+00 8.26331
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
19 32 25.5 4.5938 8.1938 3.6000000000000001 5.3119112357931000 5.311911E+00 7.9455
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
20 33 26.5 4.4722 7.8722 3.3999999999999999 5.1841087091169307 5.184109E+00 7.65122
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
21 34 27.5 4.3755 7.5755 3.2000000000000002 5.1323652575649970 5.132365E+00 7.37796
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
22 35 28.5 4.1008 7.3008 3.2000000000000002 5.1963635956096148 5.196364E+00 7.12355
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
23 36 29.5 4.0458 7.0458 3.0000000000000000 5.0560687330637091 5.056069E+00 6.8861
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
24 37 30.5 3.9084 6.8084 2.8999999999999999 5.2397465726765002 5.239747E+00 6.66396
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
25 38 31.5 3.7868 6.5868 2.8000000000000003 5.0335513916755739 5.033551E+00 6.45571
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
26 39 32.5 3.6794 6.3794 2.7000000000000002 4.9279363366592674 4.927936E+00 6.26009
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
27 40 33.5 3.5848 6.1848 2.6000000000000001 4.6752970172694290 4.675297E+00 6.07597
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
28 41 34.5 3.402 6.0020 2.6000000000000001 4.5778551236984839 4.577855E+00 5.90237
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
29 42 35.5 3.3299 5.8299 2.5000000000000000 4.3567469408810693 4.356747E+00 5.73841
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
30 43 36.5 3.2674 5.6674 2.3999999999999999 4.6045277910294056 4.604528E+00 5.58332
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
31 44 37.5 3.214 5.5140 2.3000000000000003 4.4216605172902810 4.421661E+00 5.43639
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
32 45 38.5 3.0687 5.3687 2.3000000000000003 4.3462201036947192 4.346220E+00 5.297
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
33 46 39.5 3.0309 5.2309 2.2000000000000002 3.9626633864356382 3.962663E+00 5.16457
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
34 47 40.5 2.9002 5.1002 2.2000000000000002 4.4928327521781437 4.492833E+00 5.03861
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
35 48 41.5 2.6759 4.9759 2.3000000000000003 4.6539448299090784 4.653945E+00 4.91864
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
36 49 42.5 3.0575 4.8575 1.8000000000000000 4.9348230798275088 4.934823E+00 4.80425
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
37 50 43.5 2.9448 4.7448 1.8000000000000000 5.0961156210081162 5.096116E+00 4.69507
