 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13     22.6585     16.5615    5.799406E+00
   14      0.0244     29.8620    6.707743E-03
   15      9.4672     39.6982    2.782094E+00
   16      0.0252     48.3106    7.883209E-03
   17      6.0671     56.3414    2.012972E+00
   18      0.0220     64.0954    7.716369E-03
   19      4.3671     71.7608    1.614531E+00
   20      0.0178     79.4803    6.918189E-03
   21      3.4486     87.3839    1.405723E+00
   22      0.0136     95.6129    5.801496E-03
   23      2.9332    104.3461    1.306857E+00
   24      0.0094    113.8455    4.366289E-03
   25      2.8518    124.5611    1.378725E+00
   26      0.0054    137.4610    2.713052E-03
   27      4.3157    155.9052    2.250104E+00
