 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11     53.0513      8.1227    6.540175E+00
   12      0.2812     14.5409    3.768086E-02
   13     21.0384     19.2418    3.044682E+00
   14      0.2539     23.2966    3.946628E-02
   15     12.6728     27.0045    2.105716E+00
   16      0.2199     30.4989    3.889597E-02
   17      8.5145     33.8526    1.597323E+00
   18      0.1837     37.1104    3.643144E-02
   19      6.0135     40.3023    1.257064E+00
   20      0.1500     43.4499    3.296405E-02
   21      4.4588     46.5692    1.027666E+00
   22      0.1212     49.6733    2.923349E-02
   23      3.3234     52.7726    8.372323E-01
   24      0.0985     55.8763    2.587008E-02
   25      2.5961     58.9925    7.096710E-01
   26      0.0794     62.1288    2.255599E-02
   27      2.0616     65.2925    6.077607E-01
   28      0.0628     68.4905    1.918669E-02
   29      1.6798     71.7303    5.312208E-01
   30      0.0495     75.0194    1.618455E-02
   31      1.4223     78.3659    4.802830E-01
   32      0.0386     81.7788    1.344826E-02
   33      1.1885     85.2679    4.268148E-01
   34      0.0297     88.8445    1.098427E-02
   35      1.0143     92.5217    3.860026E-01
   36      0.0224     96.3151    8.764686E-03
   37      0.9034    100.2432    3.631674E-01
   38      0.0164    104.3291    6.768619E-03
   39      0.8266    108.6018    3.500161E-01
   40      0.0113    113.0990    4.906016E-03
   41      0.7750    117.8712    3.447826E-01
   42      0.0072    122.9893    3.280325E-03
   43      0.7170    128.5585    3.343520E-01
   44      0.0040    134.7470    1.908163E-03
   45      0.6365    141.8573    3.104597E-01
   46      0.0018    150.5523    8.972654E-04
   47      0.7510    163.1306    3.824098E-01
