 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   20     14.8407      6.6984    1.404239E+00
   21      0.8864     11.8216    8.796321E-02
   22      6.4020     15.4805    6.648613E-01
   23      0.4767     18.5642    5.170659E-02
   24      4.1101     21.3256    4.647842E-01
   25      0.2687     23.8786    3.162574E-02
   26      3.0901     26.2858    3.779647E-01
   27      0.1911     28.5857    2.425640E-02
   28      2.4204     30.8040    3.183940E-01
   29      0.1387     32.9589    1.888562E-02
   30      1.8806     35.0638    2.647458E-01
   31      0.1046     37.1290    1.520811E-02
   32      1.3926     39.1623    2.089020E-01
   33      0.0809     41.1702    1.250910E-02
   34      1.0277     43.1581    1.636509E-01
   35      0.0625     45.1304    1.024097E-02
   36      0.8485     47.0908    1.429478E-01
   37      0.0478     49.0428    8.273553E-03
   38      0.7288     50.9892    1.295096E-01
   39      0.0354     52.9326    6.454063E-03
   40      0.5637     54.8754    1.053746E-01
   41      0.0249     56.8199    4.769582E-03
   42      0.3815     58.7680    7.483700E-02
   43      0.0170     60.7217    3.413273E-03
   44      0.2551     62.6829    5.239663E-02
   45      0.0113     64.6535    2.373136E-03
   46      0.1888     66.6352    4.052172E-02
   47      0.0067     68.6298    1.468931E-03
   48      0.1247     70.6393    2.791522E-02
   49      0.0031     72.6654    7.082715E-04
   50      0.0555     74.7100    1.293651E-02
   51      0.0012     76.7752    2.852472E-04
   52      0.0158     78.8630    3.828682E-03
   53      0.0004     80.9757    9.877491E-05
   54      0.0051     83.1156    1.282920E-03
   55      0.0002     85.2853    5.123372E-05
   56      0.0025     87.4875    6.519606E-04
   57      0.0000     89.7253    0.000000E+00
   58      0.0008     92.0019    2.160124E-04
   59      0.0000     94.3210    0.000000E+00
   60      0.0001     96.6868    2.792468E-05
   61      0.0000     99.1038    0.000000E+00
   62      0.0000    101.5773    0.000000E+00
   63      0.0000    104.1134    0.000000E+00
   64      0.0000    106.7190    0.000000E+00
   65      0.0000    109.4023    0.000000E+00
   66      0.0000    112.1731    0.000000E+00
   67      0.0000    115.0430    0.000000E+00
   68      0.0000    118.0261    0.000000E+00
   69      0.0000    121.1403    0.000000E+00
   70      0.0000    124.4080    0.000000E+00
   71      0.0000    127.8585    0.000000E+00
   72      0.0000    131.5313    0.000000E+00
   73      0.0000    135.4820    0.000000E+00
   74      0.0000    139.7929    0.000000E+00
   75      0.0000    144.5960    0.000000E+00
   76      0.0000    150.1284    0.000000E+00
   77      0.0000    156.9092    0.000000E+00
   78      0.0000    166.7328    0.000000E+00
