 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   15     49.9062      5.5014    3.826742E+00
   16      3.1724      9.7539    2.589494E-01
   17     19.8868     12.8180    1.721654E+00
   18      2.4050     15.4207    2.201049E-01
   19     11.6139     17.7674    1.120355E+00
   20      1.9483     19.9499    1.975844E-01
   21      7.4719     22.0183    7.947170E-01
   22      1.6005     24.0034    1.781481E-01
   23      5.2253     25.9255    6.074661E-01
   24      1.2792     27.7990    1.550413E-01
   25      3.8619     29.6342    4.871741E-01
   26      0.9854     31.4391    1.291818E-01
   27      3.0977     33.2199    4.214199E-01
   28      0.7451     34.9814    1.050515E-01
   29      2.4656     36.7278    3.598219E-01
   30      0.5481     38.4622    8.269945E-02
   31      2.0354     40.1876    3.171782E-01
   32      0.3856     41.9064    6.199595E-02
   33      1.6756     43.6207    2.776886E-01
   34      0.2567     45.3324    4.381148E-02
   35      1.2620     47.0431    2.216311E-01
   36      0.1563     48.7545    2.822246E-02
   37      0.9676     50.4679    1.795023E-01
   38      0.0800     52.1847    1.523680E-02
   39      0.7870     53.9061    1.537853E-01
   40      0.0337     55.6333    6.751929E-03
   41      0.6617     57.3675    1.358477E-01
   42      0.0158     59.1098    3.321919E-03
   43      0.5441     60.8614    1.170876E-01
   44      0.0105     62.6233    2.311491E-03
   45      0.3609     64.3967    8.123464E-02
   46      0.0071     66.1827    1.633256E-03
   47      0.1828     67.9826    4.295491E-02
   48      0.0046     69.7974    1.103678E-03
   49      0.0950     71.6285    2.326332E-02
   50      0.0028     73.4771    6.995075E-04
   51      0.0563     75.3447    1.434361E-02
   52      0.0012     77.2326    3.116618E-04
   53      0.0245     79.1425    6.484296E-03
   54      0.0003     81.0759    8.088365E-05
   55      0.0059     83.0346    1.619899E-03
   56      0.0001     85.0206    2.795062E-05
   57      0.0007     87.0360    1.991172E-04
   58      0.0000     89.0829    0.000000E+00
   59      0.0001     91.1640    2.943472E-05
   60      0.0000     93.2819    0.000000E+00
   61      0.0001     95.4398    3.042412E-05
   62      0.0000     97.6410    0.000000E+00
   63      0.0001     99.8894    3.141353E-05
   64      0.0000    102.1894    0.000000E+00
   65      0.0000    104.5460    0.000000E+00
   66      0.0000    106.9649    0.000000E+00
   67      0.0000    109.4527    0.000000E+00
   68      0.0000    112.0174    0.000000E+00
   69      0.0000    114.6683    0.000000E+00
   70      0.0000    117.4164    0.000000E+00
   71      0.0000    120.2756    0.000000E+00
   72      0.0000    123.2630    0.000000E+00
   73      0.0000    126.4001    0.000000E+00
   74      0.0000    129.7153    0.000000E+00
   75      0.0000    133.2467    0.000000E+00
   76      0.0000    137.0480    0.000000E+00
   77      0.0000    141.1988    0.000000E+00
   78      0.0000    145.8265    0.000000E+00
   79      0.0000    151.1601    0.000000E+00
   80      0.0000    157.7012    0.000000E+00
   81      0.0000    167.1820    0.000000E+00
