 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   30      1.8888     22.2077    6.465440E-01
   31      0.0024     39.9707    8.484653E-04
   32      0.8755     53.0023    3.193389E-01
   33      0.0024     64.4023    9.023361E-04
   34      0.6758     75.0977    2.616674E-01
   35      0.0020     85.5751    7.968391E-04
   36      0.5430     96.2007    2.224359E-01
   37      0.0015    107.3567    6.312985E-04
   38      0.4236    119.5887    1.830328E-01
   39      0.0009    133.9766    3.989807E-04
   40      0.5668    154.1716    2.576304E-01
