 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13     26.3989     14.0688    5.700488E+00
   14      0.0408     25.2573    9.462821E-03
   15     10.8688     33.4767    2.694671E+00
   16      0.0423     40.6121    1.116392E-02
   17      6.8175     47.1976    1.908340E+00
   18      0.0377     53.4786    1.115592E-02
   19      4.7607     59.5963    1.484902E+00
   20      0.0316     65.6463    1.036176E-02
   21      3.5980     71.7018    1.237349E+00
   22      0.0254     77.8266    9.141315E-03
   23      2.8313     84.0827    1.064256E+00
   24      0.0195     90.5370    7.641756E-03
   25      2.3649     97.2687    9.645959E-01
   26      0.0144    104.3804    6.103807E-03
   27      2.1478    112.0170    9.447545E-01
   28      0.0098    120.4037    4.467488E-03
   29      2.1943    129.9399    1.035406E+00
   30      0.0055    141.4960    2.683212E-03
   31      3.4874    158.0991    1.757134E+00
