j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 38 20 9.8909 34.1909 24.300000000000001 0.40473637282323655 4.047364E-01 16.7695
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 40 22 10.4041 25.1041 14.700000000000001 0.45862189059618941 4.586219E-01 15.2789
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
06 42 24 9.9829 20.4829 10.500000000000002 0.43040056529926907 4.304006E-01 14.0316
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
08 44 26 9.6484 17.5484 7.9000000000000004 0.41846632594745692 4.184663E-01 12.9726
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
10 46 28 8.9699 15.4699 6.5000000000000009 0.45697047663409079 4.569705E-01 12.0623
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
12 48 30 8.4979 13.8979 5.4000000000000004 0.34148955945076914 3.414896E-01 11.2713
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
14 50 32 7.8555 12.6555 4.8000000000000007 0.32718267184752509 3.271827E-01 10.5777
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 37 19 6.2256 44.2256 38.000000000000000 0.42152258110543067 4.215226E-01 17.6295
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 38 20 9.8909 34.1909 24.300000000000001 0.40473637282323655 4.047364E-01 16.7695
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
03 39 21 10.6105 28.7105 18.099999999999998 0.41165119131381739 4.116512E-01 15.9895
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 40 22 10.4041 25.1041 14.700000000000001 0.45862189059618941 4.586219E-01 15.2789
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
05 41 23 10.3915 22.4915 12.100000000000001 0.40110849528169362 4.011085E-01 14.6287
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
06 42 24 9.9829 20.4829 10.500000000000002 0.43040056529926907 4.304006E-01 14.0316
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
07 43 25 9.9746 18.8746 8.9000000000000004 0.34318323862941674 3.431832E-01 13.4814
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
08 44 26 9.6484 17.5484 7.9000000000000004 0.41846632594745692 4.184663E-01 12.9726
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
09 45 27 9.2299 16.4299 7.2000000000000011 0.37366682070286000 3.736668E-01 12.5009
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
10 46 28 8.9699 15.4699 6.5000000000000009 0.45697047663409079 4.569705E-01 12.0623
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
11 47 29 8.3341 14.6341 6.3000000000000007 0.42187437110235199 4.218744E-01 11.6534
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
12 48 30 8.4979 13.8979 5.4000000000000004 0.34148955945076914 3.414896E-01 11.2713
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
13 49 31 8.143 13.2430 5.1000000000000005 0.36997053719167805 3.699705E-01 10.9135
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
14 50 32 7.8555 12.6555 4.8000000000000007 0.32718267184752509 3.271827E-01 10.5777
