j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 03 2.5 -22.9 22.899999999999999 46.487414813290748 19.0986
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 05 4.5 -13.1 13.100000000000001 46.741599419639407 11.4592
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 03 2.5 -3.4288 19.4712 22.899999999999999 46.487414813290748 4.648741E+01 19.0986
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 05 4.5 -1.563 11.5370 13.100000000000001 46.741599419639407 4.674160E+01 11.4592
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
02 03 2.5 -3.4288 19.4712 22.899999999999999 46.487414813290748 4.648741E+01 19.0986
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
04 05 4.5 -1.563 11.5370 13.100000000000001 46.741599419639407 4.674160E+01 11.4592
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
06 07 6.5 -0.8868 8.2132 9.1000000000000014 46.791431714574642 4.679143E+01 8.18511
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
08 09 8.5 -0.6206 6.3794 7.0000000000000009 46.745194749536068 4.674519E+01 6.3662
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
10 11 10.5 -0.4841 5.2159 5.7000000000000011 46.633934894098239 4.663393E+01 5.20871
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
12 13 12.5 -0.3883 4.4117 4.8000000000000007 46.467485263204225 4.646749E+01 4.40737
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
14 15 14.5 -0.3774 3.8226 4.2000000000000002 46.246981380384554 4.624698E+01 3.81972
j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
