 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   33      6.2128     12.4949    1.146795E+00
   34      0.0186     22.0406    3.535785E-03
   35      2.7978     28.8283    5.472664E-01
   36      0.0164     34.5364    3.298302E-03
   37      1.7820     39.6452    3.682076E-01
   38      0.0122     44.3730    2.588060E-03
   39      1.1870     48.8417    2.583459E-01
   40      0.0083     53.1282    1.852196E-03
   41      0.7856     57.2850    1.796401E-01
   42      0.0053     61.3511    1.241134E-03
   43      0.5180     65.3567    1.241574E-01
   44      0.0035     69.3265    8.581868E-04
   45      0.3414     73.2818    8.559111E-02
   46      0.0025     77.2420    6.405407E-04
   47      0.2061     81.2253    5.394179E-02
   48      0.0016     85.2498    4.275781E-04
   49      0.1132     89.3340    3.087489E-02
   50      0.0009     93.4983    2.504307E-04
   51      0.0706     97.7653    2.003391E-02
   52      0.0005    102.1612    1.446382E-04
   53      0.0475    106.7182    1.400236E-02
   54      0.0002    111.4764    6.005930E-05
   55      0.0239    116.4889    7.308776E-03
   56      0.0001    121.8289    3.113166E-05
   57      0.0073    127.6038    2.312834E-03
   58      0.0000    133.9844    0.000000E+00
   59      0.0014    141.2771    4.589853E-04
   60      0.0000    150.1523    0.000000E+00
   61      0.0004    162.9356    1.355467E-04
