 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   15     34.7675      8.5413    4.367794E+00
   16      0.6604     15.1783    8.831775E-02
   17     14.0643     19.9761    1.994863E+00
   18      0.4276     24.0672    6.411600E-02
   19      8.4627     27.7714    1.337521E+00
   20      0.2973     31.2323    4.939759E-02
   21      5.6040     34.5286    9.765480E-01
   22      0.2113     37.7090    3.853355E-02
   23      3.8954     40.8062    7.419539E-01
   24      0.1523     43.8435    3.024287E-02
   25      2.9795     46.8385    6.158013E-01
   26      0.1130     49.8048    2.427065E-02
   27      2.3090     52.7537    5.146520E-01
   28      0.0868     55.6946    2.005033E-02
   29      1.8329     58.6356    4.382458E-01
   30      0.0676     61.5842    1.671104E-02
   31      1.4978     64.5473    3.824031E-01
   32      0.0526     67.5312    1.385562E-02
   33      1.2098     70.5426    3.284849E-01
   34      0.0411     73.5878    1.149259E-02
   35      1.0047     76.6736    2.890825E-01
   36      0.0319     79.8071    9.437143E-03
   37      0.8612     82.9959    2.617534E-01
   38      0.0238     86.2484    7.426680E-03
   39      0.7542     89.5740    2.414575E-01
   40      0.0169     92.9835    5.547518E-03
   41      0.6613     96.4893    2.224353E-01
   42      0.0112    100.1063    3.858015E-03
   43      0.5304    103.8523    1.870035E-01
   44      0.0070    107.7492    2.524731E-03
   45      0.3677    111.8248    1.356007E-01
   46      0.0042    116.1151    1.582921E-03
   47      0.2512    120.6684    9.670975E-02
   48      0.0025    125.5525    9.827403E-04
   49      0.1943    130.8678    7.795339E-02
   50      0.0013    136.7750    5.320981E-04
   51      0.1564    143.5631    6.528313E-02
   52      0.0005    151.8650    2.127582E-04
   53      0.1914    163.8743    8.299515E-02
