 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    5    112.2607      7.6114    1.375607E+01
    6      0.3049     14.0818    4.415449E-02
    7     40.3584     19.0613    6.743716E+00
    8      0.2549     23.5302    4.827173E-02
    9     23.1407     27.7497    4.897835E+00
   10      0.1944     31.8328    4.547677E-02
   11     15.2197     35.8404    3.899492E+00
   12      0.1489     39.8100    4.146759E-02
   13     10.6365     43.7675    3.199165E+00
   14      0.1165     47.7325    3.763553E-02
   15      7.7189     51.7209    2.665577E+00
   16      0.0921     55.7466    3.385693E-02
   17      5.8031     59.8229    2.262571E+00
   18      0.0731     63.9628    3.012959E-02
   19      4.4248     68.1797    1.922349E+00
   20      0.0576     72.4885    2.630755E-02
   21      3.5039     76.9055    1.678395E+00
   22      0.0448     81.4497    2.245766E-02
   23      2.8190     86.1434    1.475934E+00
   24      0.0341     91.0142    1.861335E-02
   25      2.3560     96.0962    1.338504E+00
   26      0.0254    101.4339    1.499628E-02
   27      2.0829    107.0866    1.276160E+00
   28      0.0181    113.1373    1.149284E-02
   29      1.9481    119.7090    1.280375E+00
   30      0.0121    126.9985    8.222223E-03
   31      2.0922    135.3597    1.468310E+00
   32      0.0067    145.5693    4.851346E-03
   33      3.3221    160.3271    2.479485E+00
