 # List of d(q) for j, j' =           33          34
 #    0  1.00000000
 #    1  0.87784985
 #    2  0.83609833
 #    3  0.81035600
 #    4  0.79076468
 #    5  0.76309519
 #    6  0.75557866
 #    7  0.73959663
 #    8  0.72831674
 #    9  0.71243915
 #   10  0.70112382
 #   11  0.68607820
 #   12  0.67527750
 #   13  0.66064253
 #   14  0.64946019
 #   15  0.63559383
 #   16  0.62413163
 #   17  0.61061347
 #   18  0.59927314
 #   19  0.58600401
 #   20  0.57462581
 #   21  0.56141871
 #   22  0.55022008
 #   23  0.53772197
 #   24  0.52626526
 #   25  0.51395252
 #   26  0.50312484
 #   27  0.49074460
 #   28  0.47968382
 #   29  0.46805953
 #   30  0.45717806
 #   31  0.44569679
 #   32  0.43496870
 #   33  0.42365737
 #   34  0.41299926
 #   35  0.40190693
 #   36  0.39157028
 #   37  0.38066126
 #   38  0.37017693
 #   39  0.35959353
 #   40  0.34919933
 #   41  0.33884480
 #   42  0.32857703
 #   43  0.31819077
 #   44  0.30802065
 #   45  0.29763856
 #   46  0.28753620
 #   47  0.27731121
 #   48  0.26724854
 #   49  0.25684909
 #   50  0.24669188
 #   51  0.23617073
 #   52  0.22587678
 #   53  0.21526684
 #   54  0.20460975
 #   55  0.19399662
 #   56  0.18278290
 #   57  0.17205665
 #   58  0.16022723
 #   59  0.14879955
 #   60  0.13643352
 #   61  0.12417886
 #   62  0.11099101
 #   63  0.09714095
 #   64  0.08238637
 #   65  0.06425870
 #   66  0.04751714
       0.0  96157.0556617      0.0000000
       0.1  96045.9223528    167.6316727
       0.2  95713.1255724    334.1011572
       0.3  95160.4703682    498.2567810
       0.4  94390.9505567    658.9677956
       0.5  93408.7269579    815.1345717
       0.6  92219.0971824    965.6984771
       0.7  90828.4572274   1109.6513378
       0.8  89244.2552044   1246.0443854
       0.9  87474.9375912   1373.9966016
       1.0  85529.8884592   1492.7023759
       1.1  83419.3621879   1601.4384006
       1.2  81154.4102314   1699.5697345
       1.3  78746.8025479   1786.5549772
       1.4  76208.9443489   1861.9505052
       1.5  73553.7888585   1925.4137288
       1.6  70794.7468052   1976.7053438
       1.7  67945.5933907   2015.6905580
       1.8  65020.3734995   2042.3392872
       1.9  62033.3059183   2056.7253238
       2.0  58998.6873438   2059.0244944
       2.1  55930.7969456   2049.5118310
       2.2  52843.8022479   2028.5577922
       2.3  49751.6670690   1996.6235810
       2.4  46668.0622380   1954.2556145
       2.5  43606.2797766   1902.0792091
       2.6  40579.1511944   1840.7915539
       2.7  37598.9705102   1771.1540511
       2.8  34677.4225571   1693.9841090
       2.9  31825.5170854   1610.1464788
       3.0  29053.5291134   1520.5442284
       3.1  26370.9459243   1426.1094529
       3.2  23786.4210391   1327.7938208
       3.3  21307.7354337   1226.5590570
       3.4  18941.7662017   1123.3674625
       3.5  16694.4627957   1019.1725720
       3.6  14570.8309125    914.9100430
       3.7  12574.9240207    811.4888732
       3.8  10709.8424611    709.7830326
       3.9   8977.7399846    610.6235946
       4.0   7379.8375313    514.7914430
       4.1   5916.4439909    423.0106249
       4.2   4586.9836295    335.9424113
       4.3   3390.0298122    254.1801192
       4.4   2323.3446034    178.2447400
       4.5   1383.9237804    108.5814084
       4.6    568.0467565     45.5567388
       4.7   -128.6691249    -10.5429562
       4.8   -711.2104925    -59.5125602
       4.9  -1185.1066357   -101.2281624
       5.0  -1556.3655889   -135.6461989
       5.1  -1831.4082295   -162.8017468
       5.2  -2017.0010143   -182.8060062
       5.3  -2120.1879795   -195.8430092
       5.4  -2148.2226199   -202.1656074
       5.5  -2108.5002535   -202.0907935
       5.6  -2008.4914588   -195.9944207
       5.7  -1855.6771479   -184.3053899
       5.8  -1657.4858130   -167.4993789
       5.9  -1421.2334488   -146.0921916
       6.0  -1154.0666181   -120.6328101
       6.1   -862.9090864    -91.6962327
       6.2   -554.4124082    -59.8761829
       6.3   -234.9108009    -25.7777749
       6.4     89.6194080      9.9897797
       6.5    413.5955231     46.8203424
       6.6    731.8592292     84.1178144
       6.7   1039.7022140    121.3028237
       6.8   1332.8865863    157.8190611
       6.9   1607.6600626    193.1391978
       7.0   1860.7659494    226.7703245
       7.1   2089.4479929    258.2588575
       7.2   2291.4502227    287.1948660
       7.3   2465.0119557    313.2157794
       7.4   2608.8581745    336.0094450
       7.5   2722.1855298    355.3165117
       7.6   2804.6442577    370.9321255
       7.7   2856.3163306    382.7069295
       7.8   2877.6901921    390.5473717
       7.9   2869.6324497    394.4153293
       8.0   2833.3569189    394.3270685
       8.1   2770.3914268    390.3515650
       8.2   2682.5427964    382.6082187
       8.3   2571.8604358    371.2640020
       8.4   2440.5989615    356.5300878
       8.5   2291.1802783    338.6580077
       8.6   2126.1555355    317.9353982
       8.7   1948.1673628    294.6813933
       8.8   1759.9127780    269.2417281
       8.9   1564.1071375    241.9836195
       9.0   1363.4494783    213.2904897
       9.1   1160.5895738    183.5566039
       9.2    958.0970003    153.1816863
       9.3    758.4324758    122.5655861
       9.4    563.9217038     92.1030549
       9.5    376.7319186     62.1787012
       9.6    198.8512926     33.1621809
       9.7     32.0713316      5.4036788
       9.8   -122.0276555    -20.7702661
       9.9   -262.0879588    -45.0605469
      10.0   -386.9827292    -67.1988457
      10.1   -495.8211174    -86.9505261
      10.2   -587.9503466   -104.1170344
      10.3   -662.9548047   -118.5377876
      10.4   -720.6522757   -130.0915328
      10.5   -761.0874547   -138.6971723
      10.6   -784.5229216   -144.3140510
      10.7   -791.4277679   -146.9417150
      10.8   -782.4640958   -146.6191509
      10.9   -758.4716216   -143.4235273
      11.0   -720.4506353   -137.4684619
      11.1   -669.5435751   -128.9018458
      11.2   -607.0154854   -117.9032590
      11.3   -534.2336323   -104.6810204
      11.4   -452.6465498    -89.4689132
      11.5   -363.7627908    -72.5226362
      11.6   -269.1296495    -54.1160304
      11.7   -170.3121159    -34.5371334
      11.8    -68.8723113    -14.0841157
      11.9     33.6503589      6.9388448
      12.0    135.7581144     28.2256991
      12.1    236.0125700     49.4726157
      12.2    333.0511816     70.3819732
      12.3    425.6022088     90.6662029
      12.4    512.4980529    110.0514371
      12.5    592.6868582    128.2809148
      12.6    665.2422824    145.1181078
      12.7    729.3713732    160.3495280
      12.8    784.4205086    173.7871852
      12.9    829.8793851    185.2706690
      13.0    865.3830620    194.6688322
      13.1    890.7120936    201.8810606
      13.2    905.7908045    206.8381183
      13.3    910.6837813    209.5025645
      13.4    905.5906795    209.8687414
      13.5    890.8394563    207.9623410
      13.6    866.8781614    203.8395627
      13.7    834.2654291    197.5858776
      13.8    793.6598285    189.3144230
      13.9    745.8082383    179.1640531
      14.0    691.5334203    167.2970759
      14.1    631.7209716    153.8967119
      14.2    567.3058373    139.1643119
      14.3    499.2585668    123.3163731
      14.4    428.5714967    106.5813972
      14.5    356.2450363     89.1966336
      14.6    283.2742286     71.4047530
      14.7    210.6357509     53.4504952
      14.8    139.2755090     35.5773380
      14.9     70.0969676     18.0242291
      15.0      3.9503479      1.0224253
      15.1    -58.3771935    -15.2075221
      15.2   -116.1703015    -30.4585959
      15.3   -168.7929939    -44.5399221
      15.4   -215.6949971    -57.2791260
      15.5   -256.4167981    -68.5244087
      15.6   -290.5933794    -78.1463195
      15.7   -317.9566215    -86.0392036
      15.8   -338.3363757    -92.1223119
      15.9   -351.6602271    -96.3405611
      16.0   -357.9519821    -98.6649378
      16.1   -357.3289310    -99.0925486
      16.2   -349.9979533    -97.6463161
      16.3   -336.2505416    -94.3743329
      16.4   -316.4568358    -89.3488841
      16.5   -291.0587698    -82.6651568
      16.6   -260.5624385    -74.4396577
      16.7   -225.5298055    -64.8083621
      16.8   -186.5698723    -53.9246254
      16.9   -144.3294388    -41.9568845
      17.0    -99.4835833    -29.0861848
      17.1    -52.7259938    -15.5035684
      17.2     -4.7592791     -1.4073571
      17.3     43.7146125     12.9996274
      17.4     92.0037447     27.5128727
      17.5    139.4351977     41.9289726
      17.6    185.3636158     56.0483763
      17.7    229.1791965     69.6780526
      17.8    270.3150287     82.6340351
      17.9    308.2536988     94.7438143
      18.0    342.5330930    105.8485469
      18.1    372.7513392    115.8050552
      18.2    398.5708402    124.4875909
      18.3    419.7213667    131.7893427
      18.4    436.0021884    137.6236709
      18.5    447.2832367    141.9250537
      18.6    453.5053036    144.6497384
      18.7    454.6792950    145.7760885
      18.8    450.8845682    145.3046288
      18.9    442.2663941    143.2577885
      19.0    429.0325970    139.6793508
      19.1    411.4494312    134.6336184
      19.2    389.8367675    128.2043105
      19.3    364.5626644    120.4932076
      19.4    336.0374099    111.6185664
      19.5    304.7071233    101.7133278
      19.6    271.0470093     90.9231447
      19.7    235.5543620     79.4042585
      19.8    198.7414155     67.3212538
      19.9    161.1281390     54.8447235
      20.0    123.2350726     42.1488772
      20.1     85.5762984     29.4091246
      20.2     48.6526370     16.7996679
      20.3     12.9451555      4.4911359
      20.4    -21.0909338     -7.3517100
      20.5    -53.0319087    -18.5721659
      20.6    -82.4906432    -29.0236439
      20.7   -109.1211243    -38.5715724
      20.8   -132.6223320    -47.0951135
      20.9   -152.7414427    -54.4886767
      21.0   -169.2763263    -60.6632100
      21.1   -182.0773163    -65.5472527
      21.2   -191.0482439    -69.0877391
      21.3   -196.1467354    -71.2505430
      21.4   -197.3837828    -72.0207599
      21.5   -194.8226055    -71.4027239
      21.6   -188.5768340    -69.4197627
      21.7   -178.8080481    -66.1136960
      21.8   -165.7227183    -61.5440872
      21.9   -149.5685983    -55.7872598
      22.0   -130.6306292    -48.9350950
      22.1   -109.2264168    -41.0936282
      22.2    -85.7013516    -32.3814661
      22.3    -60.4234414    -22.9280470
      22.4    -33.7779317    -12.8717691
      22.5     -6.1617886     -2.3580144
      22.6     22.0218785      8.4629049
      22.7     50.3693808     19.4378484
      22.8     78.4819244     30.4129689
      22.9    105.9709241     41.2358246
      23.0    132.4630894     51.7574524
      23.1    157.6052171     61.8343764
      23.2    181.0686314     71.3305224
      23.3    202.5532194     80.1190150
      23.4    221.7910133     88.0838331
      23.5    238.5492795     95.1213031
      23.6    252.6330812    101.1414096
      23.7    263.8872895    106.0689093
      23.8    272.1980241    109.8442323
      23.9    277.4935146    112.4241628
      24.0    279.7443795    113.7822898
      24.1    278.9633290    113.9092246
      24.2    275.2043056    112.8125839
      24.3    268.5610813    110.5167411
      24.4    259.1653408    107.0623503
      24.5    247.1842833    102.5056520
      24.6    232.8177837     96.9175715
      24.7    216.2951576     90.3826246
      24.8    197.8715798     82.9976462
      24.9    177.8242105     74.8703611
      25.0    156.4480849     66.1178177
      25.1    134.0518262     56.8647073
      25.2    110.9532408     47.2415922
      25.3     87.4748584     37.3830686
      25.4     63.9394770     27.4258881
      25.5     40.6657720     17.5070661
      25.6     17.9640291      7.7620010
      25.7     -3.8679453     -1.6773696
      25.8    -24.5486820    -10.6843498
      25.9    -43.8166287    -19.1391818
      26.0    -61.4334060    -26.9306326
      26.1    -77.1867007    -33.9574530
      26.2    -90.8927647    -40.1296876
      26.3   -102.3984886    -45.3698203
      26.4   -111.5830312    -49.6137411
      26.5   -118.3589881    -52.8115216
      26.6   -122.6730897    -54.9279907
      26.7   -124.5064282    -55.9431036
      26.8   -123.8742147    -55.8521013
      26.9   -120.8250789    -54.6654595
      27.0   -115.4399254    -52.4086294
      27.1   -107.8303697    -49.1215758
      27.2    -98.1367807    -44.8581190
      27.3    -86.5259607    -39.6850933
      27.4    -73.1885010    -33.6813324
      27.5    -58.3358522    -26.9364989
      27.6    -42.1971525    -19.5497735
      27.7    -25.0158613    -11.6284242
      27.8     -7.0462454     -3.2862747
      27.9     11.4502328      5.3579053
      28.0     30.2085740     14.1820664
      28.1     48.9638988     23.0625781
      28.2     67.4550525     31.8759367
      28.3     85.4281103     40.5004598
      28.4    102.6397359     48.8179432
      28.5    118.8603520     56.7152582
      28.6    133.8770802     64.0858683
      28.7    147.4964157     70.8312446
      28.8    159.5466023     76.8621619
      28.9    169.8796812     82.0998572
      29.0    178.3731892     86.4770381
      29.1    184.9314884     89.9387258
      29.2    189.4867140     92.4429237
      29.3    191.9993328     93.9611042
      29.4    192.4583097     94.4785066
      29.5    190.8808844     93.9942447
      29.6    187.3119682     92.5212232
      29.7    181.8231714     90.0858664
      29.8    174.5114820     86.7276625
      29.9    165.4976151     82.4985321
      30.0    154.9240626     77.4620313
      30.1    142.9528709     71.6923997
      30.2    129.7631814     65.2734686
      30.3    115.5485703     58.2974456
      30.4    100.5142252     50.8635917
      30.5     84.8739993     43.0768107
      30.6     68.8473857     35.0461707
      30.7     52.6564519     26.8833786
      30.8     36.5227772     18.7012275
      30.9     20.6644361     10.6120404
      31.0      5.2930648      2.7261299
      31.1     -9.3889471     -4.8497041
      31.2    -23.1911057    -12.0136191
      31.3    -35.9372673    -18.6700972
      31.4    -47.4678682    -24.7312165
      31.5    -57.6419011    -30.1178106
      31.6    -66.3386163    -34.7605000
      31.7    -73.4589260    -38.6005831
      31.8    -78.9264969    -41.5907750
      31.9    -82.6885211    -43.6957844
      32.0    -84.7161563    -44.8927232
      32.1    -85.0046357    -45.1713427
      32.2    -83.5730485    -44.5340948
      32.3    -80.4637977    -42.9960193
      32.4    -75.7417480    -40.5844581
      32.5    -69.4930773    -37.3386032
      32.6    -61.8238509    -33.3088847
      32.7    -52.8583422    -28.5562077
      32.8    -42.7371248    -23.1510514
      32.9    -31.6149644    -17.1724409
      33.0    -19.6585415    -10.7068091
      33.1     -7.0440382     -3.8467631
      33.2      6.0453767      3.3102260
      33.3     19.4221300     10.6631926
      33.4     32.8968562     18.1090857
      33.5     46.2810049     25.5441983
      33.6     59.3894082     32.8655966
      33.7     72.0427724     39.9725308
      33.8     84.0700623     46.7678070
      33.9     95.3107466     53.1591027
      34.0    105.6168746     59.0602068
      34.1    114.8549593     64.3921689
      34.2    122.9076415     69.0843423
      34.3    129.6751172     73.0753064
      34.4    135.0763087     76.3136574
      34.5    139.0497687     78.7586563
      34.6    141.5543063     80.3807274
      34.7    142.5693302     81.1618004
      34.8    142.0949076     81.0954916
      34.9    140.1515402     80.1871254
      35.0    136.7796648     78.4535927
      35.1    132.0388863     75.9230531
      35.2    126.0069587     72.6344831
      35.3    118.7785281     68.6370781
      35.4    110.4636596     63.9895182
      35.5    101.1861688     58.7591073
      35.6     91.0817837     53.0207984
      35.7     80.2961631     46.8561203
