 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   36      1.4159     20.4829    4.304006E-01
   37      0.0041     36.6369    1.280450E-03
   38      0.5184     48.3592    1.662161E-01
   39      0.0033     58.4762    1.085571E-03
   40      0.3238     67.8139    1.092142E-01
   41      0.0023     76.7766    7.949198E-04
   42      0.2327     85.6270    8.236310E-02
   43      0.0015     94.5817    5.434103E-04
   44      0.2036    103.8653    7.545450E-02
   45      0.0008    113.7679    3.031439E-04
   46      0.1934    124.7540    7.489569E-02
   47      0.0004    137.7917    1.582344E-04
   48      0.2511    156.2045    1.014229E-01
