 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   18      6.1423     16.1021    1.501726E+00
   19      0.0132     28.8059    3.401705E-03
   20      2.5178     38.0664    6.821237E-01
   21      0.0123     46.0613    3.494875E-03
   22      1.7037     53.4137    5.065983E-01
   23      0.0107     60.4141    3.323072E-03
   24      1.2879     67.2335    4.170002E-01
   25      0.0090     73.9917    3.032988E-03
   26      1.0731     80.7857    3.758150E-01
   27      0.0074     87.7057    2.689382E-03
   28      0.9832     94.8480    3.703180E-01
   29      0.0058    102.3278    2.261195E-03
   30      0.9271    110.3005    3.736926E-01
   31      0.0041    119.0015    1.706799E-03
   32      0.9387    128.8415    4.031793E-01
   33      0.0024    140.7102    1.062537E-03
   34      1.5315    157.6963    6.982713E-01
