 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   36      1.5594     16.4299    3.736668E-01
   37      0.0043     29.1387    1.058605E-03
   38      0.5855     38.2419    1.479864E-01
   39      0.0045     45.9690    1.166927E-03
   40      0.4008     52.9598    1.065656E-01
   41      0.0039     59.5102    1.062544E-03
   42      0.3213     65.7902    8.964659E-02
   43      0.0030     71.9134    8.567313E-04
   44      0.2387     77.9647    6.973432E-02
   45      0.0021     84.0156    6.272849E-04
   46      0.1521     90.1327    4.643188E-02
   47      0.0013     96.3849    4.053882E-04
   48      0.1199    102.8509    3.817641E-02
   49      0.0007    109.6297    2.274769E-04
   50      0.1231    116.8580    4.081160E-02
   51      0.0003    124.7460    1.014291E-04
   52      0.1012    133.6629    3.487980E-02
   53      0.0001    144.4104    3.512270E-05
   54      0.0754    159.7705    2.697752E-02
