 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    6    128.2715     10.6400    2.120376E+01
    7      0.4901     19.5520    9.347925E-02
    8     31.8495     26.3514    6.884792E+00
    9      0.1929     32.4289    4.660420E-02
   10     13.3701     38.1640    3.570206E+00
   11      0.0899     43.7261    2.629219E-02
   12      6.8233     49.2108    2.169071E+00
   13      0.0489     54.6815    1.678850E-02
   14      3.9982     60.1861    1.474354E+00
   15      0.0299     65.7659    1.178615E-02
   16      2.6375     71.4600    1.106740E+00
   17      0.0196     77.3094    8.722950E-03
   18      1.9821     83.3604    9.325380E-01
   19      0.0135     89.6688    6.694801E-03
   20      1.5994     96.3063    8.338352E-01
   21      0.0094    103.3706    5.139674E-03
   22      1.4825    111.0041    8.482942E-01
   23      0.0064    119.4329    3.824874E-03
   24      1.5688    129.0614    9.774688E-01
   25      0.0037    140.7763    2.399447E-03
   26      2.4892    157.6675    1.677548E+00
