 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   29      9.9083     10.0091    1.443542E+00
   30      0.1338     17.6272    2.015414E-02
   31      4.2931     23.0364    6.678668E-01
   32      0.0734     27.5747    1.178115E-02
   33      2.9014     31.6246    4.800215E-01
   34      0.0482     35.3595    8.212482E-03
   35      2.1849     38.8751    3.830612E-01
   36      0.0339     42.2314    6.110839E-03
   37      1.6598     45.4687    3.073939E-01
   38      0.0229     48.6159    4.354161E-03
   39      1.2441     51.6948    2.426949E-01
   40      0.0148     54.7223    2.960227E-03
   41      0.9088     57.7122    1.862622E-01
   42      0.0097     60.6761    2.035959E-03
   43      0.6499     63.6239    1.396189E-01
   44      0.0069     66.5643    1.516413E-03
   45      0.4329     69.5053    9.727635E-02
   46      0.0046     72.4545    1.056377E-03
   47      0.2442     75.4190    5.728587E-02
   48      0.0027     78.4060    6.467163E-04
   49      0.1260     81.4226    3.080236E-02
   50      0.0016     84.4763    3.990429E-04
   51      0.0752     87.5751    1.912640E-02
   52      0.0008     90.7273    2.074233E-04
   53      0.0440     93.9425    1.162558E-02
   54      0.0003     97.2312    8.074693E-05
   55      0.0176    100.6058    4.824074E-03
   56      0.0001    104.0806    2.790337E-05
   57      0.0040    107.6727    1.135890E-03
   58      0.0000    111.4032    0.000000E+00
   59      0.0006    115.2987    1.763098E-04
   60      0.0000    119.3934    0.000000E+00
   61      0.0001    123.7332    3.037270E-05
   62      0.0000    128.3825    0.000000E+00
   63      0.0001    133.4363    3.136043E-05
   64      0.0000    139.0468    0.000000E+00
   65      0.0001    145.4872    3.234816E-05
   66      0.0000    153.3563    0.000000E+00
   67      0.0001    164.7272    3.333589E-05
