 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   20     10.6643      9.2143    1.370392E+00
   21      0.5454     16.2968    7.350422E-02
   22      4.0829     21.3699    5.758507E-01
   23      0.3194     25.6606    4.705020E-02
   24      2.4861     29.5177    3.818065E-01
   25      0.1679     33.0985    2.683796E-02
   26      1.8397     36.4897    3.055987E-01
   27      0.0903     39.7451    1.556607E-02
   28      1.3929     42.9011    2.488419E-01
   29      0.0574     45.9836    1.061433E-02
   30      1.0062     49.0121    1.923724E-01
   31      0.0451     52.0018    8.905243E-03
   32      0.7984     54.9652    1.626532E-01
   33      0.0367     57.9125    7.706719E-03
   34      0.6817     60.8529    1.474250E-01
   35      0.0279     63.7943    6.208565E-03
   36      0.4907     66.7441    1.122710E-01
   37      0.0214     69.7094    5.030414E-03
   38      0.3353     72.6968    8.091945E-02
   39      0.0169     75.7133    4.184489E-03
   40      0.2726     78.7657    6.920533E-02
   41      0.0130     81.8613    3.381817E-03
   42      0.2292     85.0078    6.106076E-02
   43      0.0095     88.2137    2.590428E-03
   44      0.1971     91.4885    5.498007E-02
   45      0.0066     94.8428    1.882409E-03
   46      0.1574     98.2891    4.587925E-02
   47      0.0044    101.8419    1.310102E-03
   48      0.1179    105.5188    3.584381E-02
   49      0.0028    109.3414    8.688042E-04
   50      0.1109    113.3369    3.510602E-02
   51      0.0014    117.5406    4.519537E-04
   52      0.0963    121.9997    3.169161E-02
   53      0.0006    126.7806    2.012165E-04
   54      0.0544    131.9813    1.858464E-02
   55      0.0002    137.7589    6.957955E-05
   56      0.0227    144.3956    8.039573E-03
   57      0.0000    152.5096    0.000000E+00
   58      0.0152    164.2423    5.573886E-03
