 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    4    706.3132      3.6444    4.055539E+01
    5     33.1256      6.8234    2.324691E+00
    6    149.1269      9.3041    1.236824E+01
    7     13.2128     11.5475    1.264430E+00
    8     56.0814     13.6727    6.082421E+00
    9      5.7275     15.7294    6.942684E-01
   10     26.0485     17.7434    3.489882E+00
   11      3.0250     19.7294    4.438763E-01
   12     13.8946     21.6970    2.216128E+00
   13      1.8929     23.6527    3.260620E-01
   14      8.4266     25.6012    1.559047E+00
   15      1.1309     27.5458    2.236632E-01
   16      5.2614     29.4894    1.107705E+00
   17      0.6502     31.4341    1.451857E-01
   18      3.4126     33.3819    8.055562E-01
   19      0.3677     35.3343    9.148860E-02
   20      2.4340     37.2929    6.366682E-01
   21      0.2174     39.2590    5.963987E-02
   22      1.8602     41.2338    5.340487E-01
   23      0.1509     43.2186    4.524763E-02
   24      1.5020     45.2145    4.695423E-01
   25      0.1160     47.2227    3.774304E-02
   26      1.2678     49.2443    4.286821E-01
   27      0.0931     51.2806    3.266789E-02
   28      1.0777     53.3327    3.919056E-01
   29      0.0771     55.4020    2.902118E-02
   30      0.8732     57.4897    3.398226E-01
   31      0.0656     59.5973    2.636654E-02
   32      0.7459     61.7262    3.093162E-01
   33      0.0542     63.8780    2.316769E-02
   34      0.6558     66.0543    2.886883E-01
   35      0.0431     68.2569    1.952290E-02
   36      0.4736     70.4877    2.205684E-01
   37      0.0344     72.7489    1.645995E-02
   38      0.3247     75.0428    1.595077E-01
   39      0.0274     77.3718    1.380977E-02
   40      0.2662     79.7387    1.375630E-01
   41      0.0211     82.1465    1.117299E-02
   42      0.2244     84.5988    1.216888E-01
   43      0.0156     87.0992    8.658698E-03
   44      0.1941     89.6520    1.102108E-01
   45      0.0109     92.2623    6.328148E-03
   46      0.1543     94.9354    9.154984E-02
   47      0.0073     97.6779    4.424408E-03
   48      0.1135    100.4971    7.023868E-02
   49      0.0046    103.4020    2.905372E-03
   50      0.1051    106.4029    6.772247E-02
   51      0.0024    109.5123    1.577093E-03
   52      0.0878    112.7456    5.881560E-02
   53      0.0010    116.1220    6.826412E-04
   54      0.0456    119.6658    3.171028E-02
   55      0.0003    123.4088    2.124482E-04
   56      0.0163    127.3937    1.175100E-02
   57      0.0001    131.6809    7.336798E-05
   58      0.0066    136.3596    4.926500E-03
   59      0.0000    141.5732    0.000000E+00
   60      0.0026    147.5790    2.007093E-03
   61      0.0000    154.9410    0.000000E+00
   62      0.0007    165.6097    5.582346E-04
