 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   26      2.9406     18.2898    8.294061E-01
   27      0.0055     32.6728    1.609833E-03
   28      1.4016     43.1083    4.251619E-01
   29      0.0058     52.0938    1.821107E-03
   30      0.9643     60.3508    3.130382E-01
   31      0.0053     68.2217    1.776936E-03
   32      0.7347     75.9154    2.541434E-01
   33      0.0044     83.5865    1.568855E-03
   34      0.6563     91.3716    2.409944E-01
   35      0.0034     99.4139    1.284673E-03
   36      0.5822    107.8897    2.261781E-01
   37      0.0024    117.0517    9.579171E-04
   38      0.4794    127.3290    1.964464E-01
   39      0.0014    139.6390    5.885868E-04
   40      0.6462    157.1546    2.785527E-01
