 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10     70.0793      5.4663    5.378532E+00
   11      6.9662      9.7942    5.855696E-01
   12     23.5704     12.9704    2.153583E+00
   13      2.9196     15.7119    2.880991E-01
   14     11.6464     18.2181    1.234367E+00
   15      1.8288     20.5772    2.071966E-01
   16      7.0953     22.8368    8.557353E-01
   17      1.2412     25.0259    1.587686E-01
   18      4.7619     27.1634    6.439271E-01
   19      0.8795     29.2626    1.253589E-01
   20      3.3751     31.3333    5.057376E-01
   21      0.6720     33.3828    1.056069E-01
   22      2.4913     35.4168    4.097258E-01
   23      0.5410     37.4399    9.292870E-02
   24      1.9272     39.4559    3.451259E-01
   25      0.4324     41.4681    8.059546E-02
   26      1.4976     43.4793    2.900858E-01
   27      0.3090     45.4919    6.211206E-02
   28      1.1166     47.5081    2.326094E-01
   29      0.1807     49.5300    3.896412E-02
   30      0.8815     51.5595    1.965201E-01
   31      0.0954     53.5983    2.196563E-02
   32      0.8102     55.6482    1.924688E-01
   33      0.0621     57.7110    1.520622E-02
   34      0.6807     59.7883    1.716562E-01
   35      0.0493     61.8819    1.279263E-02
   36      0.4575     63.9935    1.220587E-01
   37      0.0393     66.1249    1.077230E-02
   38      0.3257     68.2780    9.165649E-02
   39      0.0307     70.4547    8.863805E-03
   40      0.2728     72.6572    8.075773E-02
   41      0.0237     74.8876    7.189210E-03
   42      0.2309     77.1484    7.172946E-02
   43      0.0177     79.4421    5.627911E-03
   44      0.1933     81.7716    6.287480E-02
   45      0.0124     84.1400    4.123992E-03
   46      0.1406     86.5507    4.778846E-02
   47      0.0082     89.0076    2.847031E-03
   48      0.1078     91.5148    3.821600E-02
   49      0.0050     94.0774    1.809089E-03
   50      0.1002     96.7007    3.698655E-02
   51      0.0025     99.3912    9.410918E-04
   52      0.0698    102.1561    2.678548E-02
   53      0.0010    105.0042    3.910556E-04
   54      0.0293    107.9457    1.167210E-02
   55      0.0003    110.9930    1.217024E-04
   56      0.0098    114.1610    4.047243E-03
   57      0.0001    117.4686    4.202934E-05
   58      0.0039    120.9396    1.667651E-03
   59      0.0000    124.6052    0.000000E+00
   60      0.0011    128.5072    4.864439E-04
   61      0.0000    132.7047    0.000000E+00
   62      0.0002    137.2851    9.136813E-05
   63      0.0000    142.3886    0.000000E+00
   64      0.0002    148.2672    9.429191E-05
   65      0.0000    155.4727    0.000000E+00
   66      0.0002    165.9132    9.721569E-05
