 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    5    158.5179      5.1481    1.309204E+01
    6      1.1486      9.5071    1.121111E-01
    7     56.7182     12.8521    6.387780E+00
    8      0.8516     15.8431    1.086978E-01
    9     31.9853     18.6551    4.562893E+00
   10      0.6678     21.3627    1.052936E-01
   11     20.9937     24.0053    3.625376E+00
   12      0.5119     26.6062    9.608629E-02
   13     14.4311     29.1806    2.925496E+00
   14      0.3867     31.7392    8.419929E-02
   15     10.2366     34.2897    2.382614E+00
   16      0.3144     36.8384    7.789916E-02
   17      7.4268     39.3900    1.951669E+00
   18      0.2548     41.9489    7.078438E-02
   19      5.5083     44.5187    1.612941E+00
   20      0.2008     47.1028    6.181357E-02
   21      4.2195     49.7044    1.362278E+00
   22      0.1596     52.3265    5.392395E-02
   23      3.2022     54.9722    1.130011E+00
   24      0.1278     57.6446    4.701790E-02
   25      2.5359     60.3468    9.710433E-01
   26      0.1014     63.0822    4.035061E-02
   27      2.0347     65.8544    8.402323E-01
   28      0.0798     68.6671    3.415183E-02
   29      1.6684     71.5245    7.390749E-01
   30      0.0626     74.4313    2.867084E-02
   31      1.4159     77.3925    6.697449E-01
   32      0.0489     80.4137    2.386484E-02
   33      1.1819     83.5015    5.945547E-01
   34      0.0377     86.6632    1.953110E-02
   35      1.0049     89.9074    5.356949E-01
   36      0.0286     93.2440    1.567564E-02
   37      0.8874     96.6851    4.997088E-01
   38      0.0211    100.2446    1.219859E-02
   39      0.8009    103.9401    4.750526E-01
   40      0.0148    107.7931    9.000839E-03
   41      0.7325    111.8310    4.564803E-01
   42      0.0097    116.0897    6.190517E-03
   43      0.6447    120.6173    4.211271E-01
   44      0.0057    125.4816    3.808914E-03
   45      0.5127    130.7832    3.503007E-01
   46      0.0031    136.6833    2.164616E-03
   47      0.4035    143.4718    2.878084E-01
   48      0.0014    151.7840    1.019615E-03
   49      0.5064    163.8210    3.764135E-01
