 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   40      1.0711     20.6375    3.344765E-01
   41      0.0016     36.8920    5.119749E-04
   42      0.4804     48.6704    1.574246E-01
   43      0.0014     58.8224    4.695673E-04
   44      0.2747     68.1809    9.425388E-02
   45      0.0010     77.1533    3.508262E-04
   46      0.1582     86.0039    5.672049E-02
   47      0.0006     94.9498    2.197483E-04
   48      0.1338    104.2157    5.003552E-02
   49      0.0003    114.0906    1.145004E-04
   50      0.1460    125.0372    5.684926E-02
   51      0.0001    138.0179    3.970889E-05
   52      0.1646    156.3364    6.662998E-02
