 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3    136.8018      9.0974    2.082554E+01
    4      0.1328     17.5103    2.599244E-02
    5     42.2628     24.2913    1.011015E+01
    6      0.1049     30.5903    2.965687E-02
    7     22.7334     36.7023    7.415870E+00
    8      0.0763     42.7573    2.820850E-02
    9     14.6840     48.8311    6.067426E+00
   10      0.0539     54.9784    2.461583E-02
   11     10.4058     61.2459    5.204869E+00
   12      0.0387     67.6801    2.104057E-02
   13      7.8416     74.3319    4.604420E+00
   14      0.0281     81.2623    1.772192E-02
   15      6.2093     88.5492    4.186112E+00
   16      0.0201     96.2988    1.442502E-02
   17      5.3086    104.6661    4.040681E+00
   18      0.0136    113.8971    1.094327E-02
   19      5.0766    124.4333    4.305703E+00
   20      0.0077    137.2427    6.865640E-03
   21      7.4395    155.7087    6.956947E+00
