 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14     30.0547      5.9797    2.354015E+00
   15      4.0902     10.6212    3.424562E-01
   16      9.8224     13.9761    8.754480E-01
   17      2.4710     16.8344    2.335821E-01
   18      5.5966     19.4184    5.592742E-01
   19      1.6946     21.8276    1.784969E-01
   20      3.7698     24.1163    4.174466E-01
   21      1.2424     26.3176    1.442875E-01
   22      2.6988     28.4537    3.280062E-01
   23      0.9469     30.5399    1.201990E-01
   24      2.1810     32.5876    2.886360E-01
   25      0.7040     34.6054    9.697094E-02
   26      1.8745     36.6000    2.683244E-01
   27      0.4743     38.5768    7.045545E-02
   28      1.5019     40.5403    2.312143E-01
   29      0.2834     42.4942    4.515966E-02
   30      1.2790     44.4418    2.107168E-01
   31      0.1571     46.3857    2.673102E-02
   32      1.1532     48.3286    2.024495E-01
   33      0.0919     50.2725    1.662988E-02
   34      0.8231     52.2197    1.533912E-01
   35      0.0654     54.1719    1.254108E-02
   36      0.4947     56.1310    9.753569E-02
   37      0.0533     58.0988    1.079661E-02
   38      0.3607     60.0768    7.501285E-02
   39      0.0430     62.0669    9.174752E-03
   40      0.2900     64.0706    6.344272E-02
   41      0.0320     66.0897    7.173430E-03
   42      0.2371     68.1258    5.443137E-02
   43      0.0219     70.1807    5.145910E-03
   44      0.1835     72.2563    4.410876E-02
   45      0.0145     74.3545    3.563758E-03
   46      0.1274     76.4773    3.200009E-02
   47      0.0092     78.6269    2.360534E-03
   48      0.1090     80.8056    2.855598E-02
   49      0.0051     83.0160    1.363654E-03
   50      0.0895     85.2608    2.441424E-02
   51      0.0022     87.5430    6.120102E-04
   52      0.0459     89.8660    1.301670E-02
   53      0.0008     92.2335    2.311919E-04
   54      0.0154     94.6496    4.533629E-03
   55      0.0003     97.1190    8.993796E-05
   56      0.0056     99.6471    1.709091E-03
   57      0.0001    102.2400    3.105965E-05
   58      0.0020    104.9048    6.319965E-04
   59      0.0000    107.6499    0.000000E+00
   60      0.0003    110.4853    9.804048E-05
   61      0.0000    113.4227    0.000000E+00
   62      0.0001    116.4769    3.376049E-05
   63      0.0000    119.6659    0.000000E+00
   64      0.0001    123.0127    3.484083E-05
   65      0.0000    126.5474    0.000000E+00
   66      0.0001    130.3106    3.592117E-05
   67      0.0000    134.3591    0.000000E+00
   68      0.0000    138.7774    0.000000E+00
   69      0.0000    143.7007    0.000000E+00
   70      0.0000    149.3723    0.000000E+00
   71      0.0000    156.3247    0.000000E+00
   72      0.0000    166.3986    0.000000E+00
