 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2    930.3938     10.8934    1.742513E+02
    3      1.8583     21.9629    4.872515E-01
    4    117.6778     31.2749    3.967129E+01
    5      0.5190     40.2030    2.138451E-01
    6     36.6790     49.1066    1.786077E+01
    7      0.1190     58.1728    6.686171E-02
    8     15.7936     67.5497    1.005702E+01
    9      0.0349     77.3956    2.483810E-02
   10      8.4419     87.9157    6.640469E+00
   11      0.0131     99.4196    1.128596E-02
   12      5.6609    112.4503    5.301085E+00
   13      0.0050    128.1909    5.056768E-03
   14      6.3047    150.7941    6.848598E+00
