 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   26      4.8555     13.2627    9.518301E-01
   27      0.0797     23.4835    1.621327E-02
   28      2.1590     30.8020    4.551736E-01
   29      0.0593     37.0007    1.294066E-02
   30      1.3337     42.5883    3.009107E-01
   31      0.0384     47.7967    8.947905E-03
   32      0.8860     52.7560    2.130084E-01
   33      0.0239     57.5490    5.922735E-03
   34      0.6833     62.2337    1.743854E-01
   35      0.0147     66.8540    3.860337E-03
   36      0.5043     71.4457    1.361637E-01
   37      0.0099     76.0395    2.746288E-03
   38      0.3422     80.6641    9.745863E-02
   39      0.0074     85.3476    2.162262E-03
   40      0.2728     90.1192    8.172952E-02
   41      0.0055     95.0112    1.688458E-03
   42      0.2375    100.0612    7.466759E-02
   43      0.0039    105.3152    1.254970E-03
   44      0.2134    110.8326    7.024801E-02
   45      0.0025    116.6942    8.414552E-04
   46      0.1970    123.0177    6.776396E-02
   47      0.0015    129.9894    5.270653E-04
   48      0.1799    137.9427    6.454350E-02
   49      0.0007    147.6059    2.563202E-04
   50      0.2844    161.5086    1.062431E-01
