 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   12     17.4953     14.9632    3.956325E+00
   13      0.0305     26.9586    7.448934E-03
   14      5.8752     35.8232    1.541172E+00
   15      0.0238     43.5670    6.673738E-03
   16      3.2199     50.7607    9.611405E-01
   17      0.0175     57.6696    5.540343E-03
   18      2.1737     64.4505    7.274981E-01
   19      0.0130     71.2142    4.586047E-03
   20      1.6149     78.0522    5.989079E-01
   21      0.0097     85.0516    3.772860E-03
   22      1.3822     92.3070    5.626184E-01
   23      0.0072     99.9342    3.060983E-03
   24      1.2774    108.0911    5.661787E-01
   25      0.0051    117.0195    2.352723E-03
   26      1.3338    127.1431    6.394360E-01
   27      0.0030    139.3825    1.492500E-03
   28      2.2225    156.9389    1.145901E+00
