 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    135.4913      4.2294    8.806750E+00
    8      6.2523      7.6740    4.605765E-01
    9     54.7456     10.2529    4.507293E+00
   10      3.6156     12.5147    3.290127E-01
   11     31.9658     14.6089    3.185858E+00
   12      2.7024     16.6004    2.927539E-01
   13     20.7841     18.5237    2.431689E+00
   14      2.0624     20.3996    2.591695E-01
   15     14.5047     22.2414    1.948424E+00
   16      1.5661     24.0582    2.239476E-01
   17     10.0838     25.8569    1.529344E+00
   18      1.2449     27.6422    1.995948E-01
   19      7.0729     29.4181    1.195295E+00
   20      0.9558     31.1876    1.698102E-01
   21      5.1403     32.9532    9.577892E-01
   22      0.6794     34.7171    1.324802E-01
   23      4.1544     36.4810    8.460951E-01
   24      0.4943     38.2464    1.049542E-01
   25      3.1178     40.0149    6.890194E-01
   26      0.3786     41.7876    8.694998E-02
   27      2.3105     43.5658    5.506576E-01
   28      0.2776     45.3505    6.856577E-02
   29      1.9288     47.1428    4.931196E-01
   30      0.1990     48.9437    5.260123E-02
   31      1.5554     50.7543    4.246153E-01
   32      0.1503     52.5755    4.233361E-02
   33      1.2155     54.4083    3.528928E-01
   34      0.1115     56.2539    3.333780E-02
   35      0.9960     58.1130    3.064296E-01
   36      0.0789     59.9870    2.495818E-02
   37      0.8586     61.8768    2.790392E-01
   38      0.0569     63.7836    1.898524E-02
   39      0.7368     65.7087    2.522259E-01
   40      0.0402     67.6532    1.410990E-02
   41      0.5543     69.6186    1.993591E-01
   42      0.0266     71.6063    9.797462E-03
   43      0.3546     73.6179    1.336814E-01
   44      0.0173     75.6549    6.671894E-03
   45      0.2309     77.7193    9.104966E-02
   46      0.0111     79.8130    4.473206E-03
   47      0.1568     81.9381    6.454798E-02
   48      0.0068     84.0970    2.858207E-03
   49      0.0933     86.2923    4.002486E-02
   50      0.0041     88.5267    1.794396E-03
   51      0.0601     90.8036    2.682407E-02
   52      0.0021     93.1264    9.554800E-04
   53      0.0434     95.4992    2.012271E-02
   54      0.0008     97.9266    3.778588E-04
   55      0.0218    100.4138    1.048558E-02
   56      0.0002    102.9669    9.793128E-05
   57      0.0057    105.5927    2.840441E-03
   58      0.0000    108.2996    0.000000E+00
   59      0.0007    111.0974    3.609591E-04
   60      0.0000    113.9978    0.000000E+00
   61      0.0001    117.0153    5.329889E-05
   62      0.0000    120.1678    0.000000E+00
   63      0.0001    123.4781    5.503218E-05
   64      0.0000    126.9762    0.000000E+00
   65      0.0001    130.7020    5.676548E-05
   66      0.0000    134.7123    0.000000E+00
   67      0.0001    139.0908    5.849878E-05
   68      0.0000    143.9720    0.000000E+00
   69      0.0000    149.5972    0.000000E+00
   70      0.0000    156.4953    0.000000E+00
   71      0.0000    166.4939    0.000000E+00
