 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   22      8.1065     10.1967    1.177848E+00
   23      0.2265     18.0260    3.437237E-02
   24      3.1464     23.6262    4.977983E-01
   25      0.1293     28.3582    2.129179E-02
   26      2.0566     32.6094    3.519404E-01
   27      0.0720     36.5550    1.278612E-02
   28      1.4887     40.2919    2.739842E-01
   29      0.0475     43.8806    9.048760E-03
   30      1.0443     47.3619    2.056831E-01
   31      0.0377     50.7654    7.668763E-03
   32      0.8072     54.1135    1.694096E-01
   33      0.0304     57.4240    6.576455E-03
   34      0.6903     60.7115    1.537908E-01
   35      0.0231     63.9886    5.295583E-03
   36      0.5017     67.2665    1.182525E-01
   37      0.0177     70.5555    4.286255E-03
   38      0.3386     73.8655    8.418236E-02
   39      0.0139     77.2060    3.545564E-03
   40      0.2728     80.5869    7.134652E-02
   41      0.0106     84.0183    2.840713E-03
   42      0.2302     87.5114    6.317826E-02
   43      0.0078     91.0781    2.191075E-03
   44      0.1990     94.7323    5.718558E-02
   45      0.0054     98.4897    1.586641E-03
   46      0.1625    102.3692    4.879550E-02
   47      0.0036    106.3937    1.104255E-03
   48      0.1231    110.5919    3.855434E-02
   49      0.0022    115.0007    7.032364E-04
   50      0.1174    119.6696    3.828538E-02
   51      0.0011    124.6675    3.658250E-04
   52      0.1098    130.0964    3.722503E-02
   53      0.0004    136.1194    1.381934E-04
   54      0.0717    143.0293    2.523417E-02
   55      0.0001    151.4677    3.583987E-05
   56      0.0457    163.6583    1.667393E-02
