 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   14     18.8769      9.5369    2.606853E+00
   15      0.3599     16.9901    5.312898E-02
   16      6.5042     22.4005    1.022106E+00
   17      0.1812     27.0333    3.020050E-02
   18      3.6065     31.2454    6.354415E-01
   19      0.1034     35.1969    1.920318E-02
   20      2.3869     38.9758    4.660216E-01
   21      0.0660     42.6372    1.351451E-02
   22      1.8154     46.2180    3.890208E-01
   23      0.0480     49.7454    1.074304E-02
   24      1.4160     53.2398    3.304055E-01
   25      0.0383     56.7180    9.301583E-03
   26      1.1866     60.1939    2.994802E-01
   27      0.0317     63.6801    8.302519E-03
   28      1.0275     67.1878    2.788975E-01
   29      0.0264     70.7281    7.417266E-03
   30      0.8575     74.3117    2.490875E-01
   31      0.0217     77.9499    6.510108E-03
   32      0.7087     81.6544    2.193632E-01
   33      0.0176     85.4384    5.615331E-03
   34      0.6474     89.3165    2.127207E-01
   35      0.0136     93.3055    4.598172E-03
   36      0.5546     97.4255    1.927927E-01
   37      0.0102    101.7009    3.642918E-03
   38      0.3959    106.1622    1.451657E-01
   39      0.0076    110.8486    2.859095E-03
   40      0.3146    115.8126    1.213477E-01
   41      0.0054    121.1278    2.134321E-03
   42      0.3023    126.9025    1.223616E-01
   43      0.0035    133.3105    1.450024E-03
   44      0.3144    140.6633    1.332479E-01
   45      0.0018    149.6445    7.800130E-04
   46      0.5116    162.6242    2.265695E-01
