j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 27 14 4.44749 43.9387 39.491209988629166 14.339221740708778 1.433922E+01 20.1484
2 28 15 8.72513 33.8037 25.078565233590556 13.230202630505229 1.323019E+01 18.8485
3 29 16 9.31142 28.2573 18.945876409583811 12.171323292649214 1.217125E+01 17.7062
4 30 17 10.1169 24.6033 14.486401670987748 11.977398865604219 1.197739E+01 16.6944
5 31 18 9.62283 21.9550 12.332170293491529 11.438212349697373 1.143814E+01 15.792
6 32 19 9.48485 19.9191 10.434248619804208 10.449291727704622 1.044918E+01 14.9822
7 33 20 8.99808 18.2898 9.2917200680346301 9.6659050063050245 9.665898E+00 14.2513
8 34 21 8.79429 16.9473 8.1530148489452703 10.642851518259333 1.064251E+01 13.5885
9 35 22 8.61555 15.8163 7.2007472390192673 10.852656357327421 1.085266E+01 12.9845
10 36 23 8.27596 14.8468 6.5708417950576514 9.1509264856935513 9.150749E+00 12.432
11 37 24 8.09149 14.0039 5.9124147170885593 8.7971554988266281 8.797117E+00 11.9246
12 38 25 7.48862 13.2627 5.7740830831285566 9.2481009948111108 9.247923E+00 11.457
13 39 26 7.41696 12.6044 5.1874353402994373 7.5168869079982032 7.516844E+00 11.0246
14 40 27 7.12237 12.0149 4.8925269771639730 9.9673648146092297 9.967342E+00 10.6237
