j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 7 4 1.32783 40.8934 39.565568147843123 112.61348303545866 1.126134E+02 31.1879
2 8 5 4.80137 30.0000 25.198631555875810 112.26953582193055 1.122695E+02 25.5174
3 9 6 5.39532 24.0948 18.699483916363267 103.80415915460262 1.038042E+02 21.5916
4 10 7 5.27841 20.2679 14.989486750119854 104.01667962859877 1.040166E+02 18.7127
5 11 8 5.03477 17.5484 12.513630467213927 98.425679657893085 9.842556E+01 16.5112
6 12 9 4.64056 15.5014 10.860839134863644 99.726812477068691 9.972552E+01 14.7732
7 13 10 4.38125 13.8979 9.5166537871386936 95.042899450295934 9.504261E+01 13.3662
8 14 11 4.04128 12.6044 8.5631166245827313 95.916659599486081 9.591491E+01 12.204
9 15 12 3.82677 11.5370 7.7102296703619873 91.613462148252836 9.161330E+01 11.2276
10 16 13 3.58559 10.6400 7.0544123491424156 91.531652356996275 9.152794E+01 10.396
11 17 14 3.36249 9.8750 6.5125082687086957 89.684581090861485 8.968426E+01 9.67899
12 18 15 3.18853 9.2143 6.0257652486037232 89.053051897501447 8.905147E+01 9.05454
13 19 16 3.00805 8.6378 5.6297457654709833 87.599930699603135 8.759756E+01 8.50578
14 20 17 2.86332 8.1301 5.2667755812069466 85.545048697608095 8.554181E+01 8.01974
15 21 18 2.68004 7.6794 4.9993642598998429 85.665861769377301 8.566586E+01 7.58624
16 22 19 2.54001 7.2766 4.7365920312504057 85.282506524955423 8.527762E+01 7.1972
17 23 20 2.41409 6.9144 4.5003123229869031 84.993761106370528 8.499376E+01 6.84612
18 24 21 2.35267 6.5868 4.2341322997125737 81.977063750465547 8.197195E+01 6.52769
19 25 22 2.21683 6.2891 4.0722673920232983 82.655884193905607 8.265231E+01 6.23757
20 26 23 2.11969 6.0173 3.8976139040913775 80.259928799338752 8.025990E+01 5.97215
21 27 24 2.01579 5.7682 3.7524140029062263 80.663450039996405 8.065164E+01 5.72838
22 28 25 1.89055 5.5390 3.6484469800476491 81.078588856854083 8.106508E+01 5.50374
23 29 26 1.81596 5.3275 3.5115422243133634 78.592129012850506 7.859135E+01 5.29605
24 30 27 1.76986 5.1315 3.3616396764520138 77.406138217291655 7.739699E+01 5.10347
25 31 28 1.64073 4.9496 3.3088747513768686 78.671843841538035 7.867133E+01 4.9244
26 32 29 1.60977 4.7802 3.1704297688312333 74.646537870096324 7.464083E+01 4.75747
27 33 30 1.53006 4.6220 3.0919401443523733 77.385673112600116 7.738520E+01 4.60149
28 34 31 1.3559 4.4741 3.1182000264318805 78.677747123318227 7.867535E+01 4.45541
29 35 32 1.3121 4.3353 3.0231957997683963 78.364695450767627 7.836050E+01 4.31832
30 36 33 1.4207 4.2049 2.7842018447927157 85.076942283460014 8.507443E+01 4.18942
31 37 34 1.36489 4.0822 2.7173081308421190 81.863457832282720 8.186041E+01 4.06798
32 38 35 1.47978 3.9664 2.4866248001779718 79.154226154218364 7.915209E+01 3.95339
33 39 36 1.48102 3.8570 2.3759816990309184 64.313074370517228 6.430707E+01 3.84508
34 40 37 1.55492 3.7536 2.1986843847109911 95.072545856167736 9.507251E+01 3.74254
