j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 6 3.5 1.60449 40.2030 38.598506037404256 134.46369339116430 1.344637E+02 32.0293
2 7 4.5 4.17811 29.2059 25.027793369583847 133.67962336734982 1.336794E+02 25.6235
3 8 5.5 4.92216 23.2837 18.361535839128251 128.85382160406064 1.288532E+02 21.3529
4 9 6.5 4.61815 19.4712 14.853050803564892 128.44507403443123 1.284437E+02 18.3025
5 10 7.5 4.51704 16.7787 12.261658865164284 125.66448908125084 1.256632E+02 16.0147
6 11 8.5 4.1148 14.7631 10.648298017086429 126.19281024554046 1.261901E+02 14.2353
7 12 9.5 3.87307 13.1922 9.3191311139948212 124.13562484651207 1.241351E+02 12.8117
8 13 10.5 3.55664 11.9305 8.3738554219492549 125.11425536782441 1.251130E+02 11.647
9 14 11.5 3.33645 10.8934 7.5569523825537717 123.43190586805551 1.234279E+02 10.6764
10 15 12.5 3.07434 10.0250 6.9506569217949465 124.13415711858225 1.241279E+02 9.85517
11 16 13.5 2.89088 9.2867 6.3958201130574297 122.78549480545736 1.227854E+02 9.15123
12 17 14.5 2.68597 8.6509 5.9649308295761196 122.23775956535445 1.222336E+02 8.54115
13 18 15.5 2.51557 8.0976 5.5820334295822693 122.12400387572477 1.221228E+02 8.00733
14 19 16.5 2.35994 7.6114 5.2514587498187355 121.40217636439765 1.213921E+02 7.53631
15 20 17.5 2.23975 7.1808 4.9410500357273177 120.28961178018341 1.202814E+02 7.11763
16 21 18.5 2.10659 6.7966 4.6900060249358653 120.05168618286567 1.200512E+02 6.74301
17 22 19.5 1.99 6.4518 4.4618019730839045 119.12175087231942 1.191134E+02 6.40586
18 23 20.5 1.87128 6.1404 4.2691153521403526 117.43959815977608 1.174337E+02 6.10082
19 24 21.5 1.76495 5.8579 4.0929540975518215 117.25684252491774 1.172565E+02 5.82351
20 25 22.5 1.67056 5.6004 3.9298389542689711 115.08379912725069 1.150774E+02 5.57032
21 26 23.5 1.58634 5.3647 3.7783589086736287 114.58226658814445 1.145787E+02 5.33822
22 27 24.5 1.50377 5.1481 3.6443317831668427 113.17082752534445 1.131548E+02 5.12469
23 28 25.5 1.44679 4.9484 3.5016080891858472 111.71942897651036 1.117194E+02 4.92759
24 29 26.5 1.362 4.7636 3.4016007716634191 109.87238888901511 1.098724E+02 4.74508
25 30 27.5 1.27562 4.5922 3.3165807591284975 108.21408734132115 1.082116E+02 4.57562
26 31 28.5 1.20604 4.4328 3.2267594755240370 105.83306944450914 1.058263E+02 4.41784
27 32 29.5 1.13387 4.2841 3.1502267181825778 105.49302205387072 1.054697E+02 4.27058
28 33 30.5 1.09395 4.1451 3.0511485882589171 106.59931987458968 1.065750E+02 4.13281
29 34 31.5 1.04776 4.0148 2.9670357783437624 104.05117504553991 1.040400E+02 4.00366
30 35 32.5 1.05316 3.8925 2.8393371804553231 104.67051890234967 1.046523E+02 3.88234
31 36 33.5 0.762024 3.7774 3.0153763952088517 104.07747828369403 1.040751E+02 3.76815
32 37 34.5 0.78212 3.6690 2.8868798456144735 97.600137534945816 9.759840E+01 3.66049
33 38 35.5 0.948258 3.5666 2.6183419268850638 110.29704045242825 1.102921E+02 3.55881
34 39 36.5 0.89439 3.4698 2.5754103307923617 98.911466455663060 9.890372E+01 3.46263
35 40 37.5 1.28005 3.3781 2.0980502444567488 111.01601520105349 1.110159E+02 3.37151
