j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 22 11.5 0.756137 43.6974 42.941262516067127 21.126384371565056 2.112637E+01 21.8802
2 23 12.5 6.20346 33.4822 27.278738068668986 18.265985614097062 1.826598E+01 20.1971
3 24 13.5 7.47833 27.8856 20.407267738514420 16.604742053452433 1.660474E+01 18.7544
4 25 14.5 8.33165 24.1972 15.865552122032584 14.985960737037667 1.498590E+01 17.5042
5 26 15.5 8.20452 21.5245 13.319983512028726 14.556769496743749 1.455674E+01 16.4101
6 27 16.5 8.29288 19.4712 11.178320795153310 13.226549104144002 1.322650E+01 15.4448
7 28 17.5 7.87341 17.8295 9.9560872683472077 13.788163301806648 1.378792E+01 14.5868
8 29 18.5 7.90353 16.4784 8.5748746158914475 13.392870377050683 1.339276E+01 13.8191
9 30 19.5 7.31987 15.3417 8.0218268207500003 12.355677156213885 1.235559E+01 13.1281
10 31 20.5 6.98591 14.3687 7.3827888825874268 11.772055387030687 1.177200E+01 12.503
11 32 21.5 6.81137 13.5241 6.7127340992223417 12.927639289893909 1.292760E+01 11.9346
12 33 22.5 6.68113 12.7824 6.1012734064852561 13.230104158486130 1.323010E+01 11.4158
13 34 23.5 6.61524 12.1248 5.5095579360787470 11.713765017504397 1.171373E+01 10.9401
14 35 24.5 6.23829 11.5370 5.2987132925026641 11.259024479895890 1.125902E+01 10.5025
15 36 25.5 6.19497 11.0077 4.8127345439469806 11.985307927586693 1.198523E+01 10.0985
16 37 26.5 6.0184 10.5282 4.5098028766115501 13.052691405171506 1.305263E+01 9.72453
17 38 27.5 5.73848 10.0914 4.3529160293887106 12.510555315961104 1.250921E+01 9.37722
18 39 28.5 5.70482 9.6916 3.9867841569445321 9.8643023622044961 9.864200E+00 9.05387
19 40 29.5 5.37622 9.3241 3.9478779990078050 13.166351912381623 1.316451E+01 8.75208
