j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 17 9 -0.350015 43.3139 43.663914535999197 27.493420663640233 2.749340E+01 24.1245
2 18 10 5.95695 32.9790 27.022051804397670 23.808854952951300 2.380884E+01 21.827
3 19 11 7.83769 27.3117 19.474008800509360 21.490509680222381 2.149047E+01 19.929
4 20 12 8.16723 23.5782 15.410965191229575 20.570494959757525 2.057048E+01 18.3346
5 21 13 7.86076 20.8761 13.015335792983617 19.425180248053184 1.942515E+01 16.9765
6 22 14 7.69215 18.8038 11.111649655998228 19.674350940931966 1.967433E+01 15.8057
7 23 15 7.52536 17.1506 9.6252428148672884 17.680289391189323 1.768018E+01 14.786
8 24 16 7.05873 15.7932 8.7344694262835585 18.519975430305532 1.851971E+01 13.8899
9 25 17 6.64337 14.6541 8.0107304596027831 17.382443173643491 1.738242E+01 13.0962
10 26 18 6.42364 13.6815 7.2578580254106742 17.930062285942970 1.792952E+01 12.3883
11 27 19 6.20425 12.8396 6.6353457903306134 17.099866237662983 1.709943E+01 11.753
12 28 20 5.83077 12.1023 6.2715308029556507 17.281243347058577 1.728093E+01 11.1797
13 29 21 5.60737 11.4502 5.8428312928011605 15.828281245173757 1.582752E+01 10.6597
14 30 22 5.24542 10.8689 5.6234782224299424 17.038899174923809 1.703865E+01 10.1859
15 31 23 5.16809 10.3468 5.1787102775128258 16.611828914846878 1.661159E+01 9.75247
16 32 24 4.61444 9.8750 5.2605574410992464 16.494582422535995 1.649384E+01 9.35441
17 33 25 4.54979 9.4462 4.8964055735609096 15.511210998785614 1.551120E+01 8.98757
18 34 26 4.56095 9.0547 4.4937482277137972 17.052886628703373 1.705286E+01 8.64842
19 35 27 4.45478 8.6957 4.2409184966667697 17.203240270598410 1.720182E+01 8.33393
20 36 28 4.30121 8.3650 4.0637898508051302 16.539233485973586 1.653811E+01 8.04151
21 37 29 4.17201 8.0594 3.8873858411660125 15.395176439313252 1.539504E+01 7.76892
22 38 30 4.14857 7.7761 3.6275342416955931 18.012223536258247 1.801129E+01 7.5142
23 39 31 4.2282 7.5126 3.2843967918267825 14.252615086195497 1.425232E+01 7.27565
24 40 32 4.10899 7.2669 3.1579103753253692 17.096125154956326 1.709333E+01 7.05179
