 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3    183.7750      6.6456    2.046921E+01
    4      0.3989     12.7602    5.712460E-02
    5     56.9876     17.6681    9.974467E+00
    6      0.2840     22.2010    5.874600E-02
    7     30.8884     26.5682    7.372305E+00
    8      0.1985     30.8574    5.369404E-02
    9     19.4334     35.1153    5.875151E+00
   10      0.1433     39.3713    4.788308E-02
   11     13.2421     43.6465    4.846200E+00
   12      0.1071     47.9578    4.260358E-02
   13      9.4367     52.3201    4.054157E+00
   14      0.0823     56.7477    3.797646E-02
   15      6.9283     61.2552    3.417472E+00
   16      0.0638     65.8581    3.350050E-02
   17      5.2824     70.5738    2.941819E+00
   18      0.0493     75.4224    2.902453E-02
   19      4.1348     80.4275    2.565876E+00
   20      0.0375     85.6180    2.446424E-02
   21      3.3728     91.0301    2.307680E+00
   22      0.0279     96.7107    1.997714E-02
   23      2.8577    102.7225    2.137131E+00
   24      0.0199    109.1533    1.551550E-02
   25      2.5888    116.1332    2.100803E+00
   26      0.0133    123.8704    1.121616E-02
   27      2.6523    132.7396    2.321143E+00
   28      0.0074    143.5632    6.711556E-03
   29      4.0753    159.2044    3.825853E+00
