 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3    363.5588      3.0100    1.828127E+01
    4      5.7110      5.7670    3.692226E-01
    5    113.5632      7.9716    8.973542E+00
    6      3.9748      9.9978    3.711865E-01
    7     61.0433     11.9380    6.577530E+00
    8      2.9113     13.8301    3.555244E-01
    9     37.6249     15.6929    5.135261E+00
   10      2.1681     17.5372    3.270636E-01
   11     24.9645     19.3699    4.124623E+00
   12      1.7098     21.1955    3.070569E-01
   13     17.4955     23.0172    3.393311E+00
   14      1.3192     24.8376    2.748161E-01
   15     12.4795     26.6586    2.779025E+00
   16      1.0534     28.4816    2.497128E-01
   17      9.0977     30.3082    2.287353E+00
   18      0.8398     32.1394    2.232087E-01
   19      6.6323     33.9763    1.858071E+00
   20      0.6199     35.8198    1.825741E-01
   21      4.7768     37.6710    1.475500E+00
   22      0.4239     39.5306    1.370281E-01
   23      3.6287     41.3996    1.225131E+00
   24      0.3037     43.2788    1.068992E-01
   25      2.8148     45.1691    1.031220E+00
   26      0.2408     47.0714    9.167817E-02
   27      2.1455     48.9865    8.476661E-01
   28      0.1882     50.9155    7.705983E-02
   29      1.7361     52.8593    7.358009E-01
   30      0.1418     54.8189    6.213548E-02
   31      1.4098     56.7954    6.380161E-01
   32      0.1078     58.7899    5.033449E-02
   33      1.1298     60.8036    5.437634E-01
   34      0.0826     62.8377    4.094140E-02
   35      0.9370     64.8937    4.778939E-01
   36      0.0632     66.9730    3.314160E-02
   37      0.7973     69.0772    4.295529E-01
   38      0.0474     71.2079    2.621819E-02
   39      0.7021     73.3670    3.984370E-01
   40      0.0334     75.5565    1.943413E-02
   41      0.5776     77.7786    3.443807E-01
   42      0.0219     80.0358    1.337201E-02
   43      0.3907     82.3306    2.441722E-01
   44      0.0141     84.6661    9.014522E-03
   45      0.2437     87.0456    1.593054E-01
   46      0.0090     89.4726    6.012555E-03
   47      0.1690     91.9515    1.153304E-01
   48      0.0055     94.4870    3.832375E-03
   49      0.1095     97.0844    7.787228E-02
   50      0.0033     99.7501    2.394247E-03
   51      0.0627    102.4913    4.639149E-02
   52      0.0018    105.3165    1.357674E-03
   53      0.0419    108.2360    3.220560E-02
   54      0.0009    111.2620    7.046973E-04
   55      0.0274    114.4094    2.184777E-02
   56      0.0003    117.6970    2.435192E-04
   57      0.0124    121.1485    1.024361E-02
   58      0.0001    124.7949    8.404646E-05
   59      0.0040    128.6780    3.419326E-03
   60      0.0000    132.8566    0.000000E+00
   61      0.0015    137.4180    1.325348E-03
   62      0.0000    142.5019    0.000000E+00
   63      0.0007    148.3597    6.386095E-04
   64      0.0000    155.5417    0.000000E+00
   65      0.0004    165.9510    3.764132E-04
