 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    7    144.9429      3.5362    7.750306E+00
    8     14.1457      6.4144    8.572431E-01
    9     62.6347      8.5682    4.242279E+00
   10      7.7272     10.4561    5.784583E-01
   11     40.1364     12.2031    3.290765E+00
   12      5.4618     13.8633    4.867505E-01
   13     28.2817     15.4654    2.722074E+00
   14      3.8837     17.0267    4.014896E-01
   15     18.9830     18.5582    2.097767E+00
   16      2.8341     20.0676    3.333955E-01
   17     12.9855     21.5603    1.620158E+00
   18      2.3112     23.0402    3.048385E-01
   19      8.9279     24.5106    1.241208E+00
   20      1.8803     25.9738    2.748158E-01
   21      6.5460     27.4318    1.003402E+00
   22      1.5644     28.8863    2.509522E-01
   23      4.9884     30.3385    8.357757E-01
   24      1.3007     31.7896    2.271977E-01
   25      3.7642     33.2407    6.843425E-01
   26      1.0679     34.6926    2.017609E-01
   27      3.0596     36.1461    5.998711E-01
   28      0.8643     37.6019    1.756184E-01
   29      2.2191     39.0607    4.667233E-01
   30      0.6908     40.5232    1.502148E-01
   31      1.5907     41.9899    3.572395E-01
   32      0.5275     43.4614    1.222268E-01
   33      1.4389     44.9382    3.436656E-01
   34      0.3564     46.4208    8.766322E-02
   35      1.3702     47.9099    3.467951E-01
   36      0.2182     49.4059    5.678168E-02
   37      1.1624     50.9094    3.107760E-01
   38      0.1463     52.4208    4.015741E-02
   39      0.7733     53.9408    2.177739E-01
   40      0.1083     55.4698    3.127117E-02
   41      0.3826     57.0085    1.132019E-01
   42      0.0694     58.5573    2.102854E-02
   43      0.1868     60.1170    5.793310E-02
   44      0.0352     61.6880    1.116769E-02
   45      0.1111     63.2711    3.604011E-02
   46      0.0165     64.8670    5.470128E-03
   47      0.0613     66.4762    2.075940E-02
   48      0.0088     68.0997    3.042881E-03
   49      0.0385     69.7381    1.358709E-02
   50      0.0045     71.3924    1.620185E-03
   51      0.0274     73.0633    1.006047E-02
   52      0.0018     74.7518    6.737402E-04
   53      0.0138     76.4590    5.263729E-03
   54      0.0006     78.1859    2.331355E-04
   55      0.0046     79.9336    1.820168E-03
   56      0.0002     81.7035    8.056364E-05
   57      0.0016     83.4968    6.559163E-04
   58      0.0001     85.3150    4.170772E-05
   59      0.0006     87.1598    2.545241E-04
   60      0.0000     89.0328    0.000000E+00
   61      0.0002     90.9360    8.769316E-05
   62      0.0000     92.8715    0.000000E+00
   63      0.0000     94.8415    0.000000E+00
   64      0.0000     96.8487    0.000000E+00
   65      0.0000     98.8960    0.000000E+00
   66      0.0000    100.9866    0.000000E+00
   67      0.0000    103.1242    0.000000E+00
   68      0.0000    105.3129    0.000000E+00
   69      0.0000    107.5574    0.000000E+00
   70      0.0000    109.8633    0.000000E+00
   71      0.0000    112.2370    0.000000E+00
   72      0.0000    114.6859    0.000000E+00
   73      0.0000    117.2190    0.000000E+00
   74      0.0000    119.8471    0.000000E+00
   75      0.0000    122.5833    0.000000E+00
   76      0.0000    125.4441    0.000000E+00
   77      0.0000    128.4503    0.000000E+00
   78      0.0000    131.6293    0.000000E+00
   79      0.0000    135.0177    0.000000E+00
   80      0.0000    138.6672    0.000000E+00
   81      0.0000    142.6545    0.000000E+00
   82      0.0000    147.1024    0.000000E+00
   83      0.0000    152.2315    0.000000E+00
   84      0.0000    158.5248    0.000000E+00
   85      0.0000    167.6502    0.000000E+00
