 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   11     36.1745     12.6044    7.024293E+00
   12      0.0617     22.6805    1.302259E-02
   13     14.5761     30.1170    3.322595E+00
   14      0.0615     36.5921    1.505724E-02
   15      8.8736     42.5777    2.322383E+00
   16      0.0538     48.2880    1.498886E-02
   17      6.1152     53.8447    1.806970E+00
   18      0.0448     59.3275    1.399433E-02
   19      4.4694     64.7957    1.471588E+00
   20      0.0362     70.2979    1.253039E-02
   21      3.4515     75.8787    1.252993E+00
   22      0.0283     81.5825    1.075155E-02
   23      2.7664     87.4576    1.097704E+00
   24      0.0214     93.5605    8.852830E-03
   25      2.3433     99.9623    1.008952E+00
   26      0.0155    106.7582    6.935533E-03
   27      2.1264    114.0858    9.873700E-01
   28      0.0105    122.1616    5.052850E-03
   29      2.1532    131.3724    1.072528E+00
   30      0.0059    142.5635    3.038464E-03
   31      3.4058    158.6763    1.811473E+00
