 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   18     19.1500      6.4875    1.718848E+00
   19      1.2585     11.4684    1.190652E-01
   20      7.6950     15.0370    7.653490E-01
   21      0.7761     18.0532    8.095677E-02
   22      4.9126     20.7612    5.362792E-01
   23      0.5267     23.2707    6.005210E-02
   24      3.4559     25.6417    4.107942E-01
   25      0.3985     27.9114    4.930211E-02
   26      2.5813     30.1043    3.318802E-01
   27      0.3168     32.2378    4.226831E-02
   28      2.0058     34.3247    2.773508E-01
   29      0.2413     36.3747    3.453634E-02
   30      1.7036     38.3955    2.520951E-01
   31      0.1801     40.3933    2.752462E-02
   32      1.5180     42.3730    2.393603E-01
   33      0.1308     44.3389    2.125933E-02
   34      1.2048     46.2947    2.016652E-01
   35      0.0904     48.2435    1.557019E-02
   36      0.8305     50.1880    1.470718E-01
   37      0.0607     52.1309    1.104376E-02
   38      0.5358     54.0743    1.000830E-01
   39      0.0421     56.0204    8.068192E-03
   40      0.3653     57.9711    7.177971E-02
   41      0.0298     59.9285    6.000140E-03
   42      0.2622     61.8942    5.406530E-02
   43      0.0197     63.8700    4.157694E-03
   44      0.1972     65.8578    4.257591E-02
   45      0.0122     67.8594    2.693198E-03
   46      0.1767     69.8764    3.986452E-02
   47      0.0072     71.9107    1.659293E-03
   48      0.1513     73.9643    3.560227E-02
   49      0.0037     76.0390    8.885951E-04
   50      0.0935     78.1370    2.290868E-02
   51      0.0017     80.2605    4.247693E-04
   52      0.0415     82.4119    1.057072E-02
   53      0.0007     84.5936    1.816974E-04
   54      0.0168     86.8084    4.442248E-03
   55      0.0003     89.0593    8.078138E-05
   56      0.0072     91.3497    1.973686E-03
   57      0.0001     93.6833    2.789747E-05
   58      0.0025     96.0641    7.095661E-04
   59      0.0000     98.4968    0.000000E+00
   60      0.0005    100.9868    1.467650E-04
   61      0.0000    103.5400    0.000000E+00
   62      0.0001    106.1634    3.032334E-05
   63      0.0000    108.8655    0.000000E+00
   64      0.0000    111.6558    0.000000E+00
   65      0.0000    114.5462    0.000000E+00
   66      0.0000    117.5509    0.000000E+00
   67      0.0000    120.6878    0.000000E+00
   68      0.0000    123.9796    0.000000E+00
   69      0.0000    127.4558    0.000000E+00
   70      0.0000    131.1563    0.000000E+00
   71      0.0000    135.1369    0.000000E+00
   72      0.0000    139.4807    0.000000E+00
   73      0.0000    144.3206    0.000000E+00
   74      0.0000    149.8957    0.000000E+00
   75      0.0000    156.7293    0.000000E+00
   76      0.0000    166.6299    0.000000E+00
