 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    8    139.2935      4.0197    7.754923E+00
    9     21.4788      7.2531    1.336477E+00
   10     38.0253      9.6533    2.615108E+00
   11      9.7903     11.7439    7.374313E-01
   12     20.0700     13.6688    1.643180E+00
   13      5.4693     15.4909    4.836077E-01
   14     12.8051     17.2438    1.216126E+00
   15      3.5711     18.9476    3.625446E-01
   16      8.7991     20.6156    9.509330E-01
   17      2.4739     22.2568    2.835619E-01
   18      6.5666     23.8777    7.956829E-01
   19      1.7230     25.4831    2.200633E-01
   20      4.8522     27.0769    6.515088E-01
   21      1.2699     28.6619    1.788281E-01
   22      3.7936     30.2405    5.590643E-01
   23      0.9908     31.8148    1.525041E-01
   24      3.2437     33.3865    5.205165E-01
   25      0.8021     34.9569    1.339666E-01
   26      2.5428     36.5273    4.413527E-01
   27      0.6694     38.0988    1.205719E-01
   28      1.9459     39.6724    3.632395E-01
   29      0.5721     41.2492    1.105406E-01
   30      1.6133     42.8298    3.222869E-01
   31      0.4949     44.4151    1.021070E-01
   32      1.2636     46.0060    2.689804E-01
   33      0.3991     47.6030    8.756978E-02
   34      0.8958     49.2071    2.024221E-01
   35      0.2694     50.8188    6.264028E-02
   36      0.6607     52.4389    1.579519E-01
   37      0.1522     54.0680    3.738296E-02
   38      0.5033     55.7070    1.269157E-01
   39      0.0831     57.3565    2.149938E-02
   40      0.3637     59.0173    9.647750E-02
   41      0.0476     60.6901    1.293847E-02
   42      0.2499     62.3757    6.956374E-02
   43      0.0276     64.0751    7.863684E-03
   44      0.1808     65.7889    5.269703E-02
   45      0.0170     67.5182    5.066267E-03
   46      0.1553     69.2638    4.729902E-02
   47      0.0106     71.0269    3.297822E-03
   48      0.1256     72.8084    3.989873E-02
   49      0.0056     74.6096    1.815603E-03
   50      0.0726     76.4316    2.401351E-02
   51      0.0025     78.2757    8.432861E-04
   52      0.0306     80.1434    1.052225E-02
   53      0.0011     82.0362    3.854554E-04
   54      0.0128     83.9558    4.569137E-03
   55      0.0004     85.9039    1.454055E-04
   56      0.0058     87.8827    2.146368E-03
   57      0.0001     89.8942    3.766132E-05
   58      0.0019     91.9408    7.280097E-04
   59      0.0000     94.0253    0.000000E+00
   60      0.0004     96.1507    1.585050E-04
   61      0.0000     98.3202    0.000000E+00
   62      0.0001    100.5377    4.093622E-05
   63      0.0000    102.8075    0.000000E+00
   64      0.0000    105.1344    0.000000E+00
   65      0.0000    107.5242    0.000000E+00
   66      0.0000    109.9835    0.000000E+00
   67      0.0000    112.5200    0.000000E+00
   68      0.0000    115.1430    0.000000E+00
   69      0.0000    117.8635    0.000000E+00
   70      0.0000    120.6951    0.000000E+00
   71      0.0000    123.6549    0.000000E+00
   72      0.0000    126.7643    0.000000E+00
   73      0.0000    130.0514    0.000000E+00
   74      0.0000    133.5543    0.000000E+00
   75      0.0000    137.3261    0.000000E+00
   76      0.0000    141.4461    0.000000E+00
   77      0.0000    146.0408    0.000000E+00
   78      0.0000    151.3381    0.000000E+00
   79      0.0000    157.8365    0.000000E+00
   80      0.0000    167.2578    0.000000E+00
