 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   10     65.0148      6.4518    5.996893E+00
   11      3.6821     11.5674    3.719788E-01
   12     19.3945     15.3252    2.129675E+00
   13      1.6320     18.5723    1.935435E-01
   14      9.4326     21.5444    1.201501E+00
   15      0.8126     24.3459    1.106454E-01
   16      5.5800     27.0333    8.088033E-01
   17      0.3881     29.6411    5.966319E-02
   18      3.5745     32.1919    5.809139E-01
   19      0.2019     34.7018    3.458563E-02
   20      2.6192     37.1827    4.716798E-01
   21      0.1342     39.6436    2.534637E-02
   22      2.0147     42.0917    3.982150E-01
   23      0.1031     44.5329    2.128390E-02
   24      1.5480     46.9723    3.331669E-01
   25      0.0842     49.4143    1.886153E-02
   26      1.2930     51.8627    3.010018E-01
   27      0.0720     54.3213    1.739362E-02
   28      1.0923     56.7933    2.734712E-01
   29      0.0617     59.2821    1.598939E-02
   30      0.8751     61.7909    2.344673E-01
   31      0.0507     64.3228    1.402953E-02
   32      0.7373     66.8812    2.105001E-01
   33      0.0404     69.4695    1.188915E-02
   34      0.6577     72.0912    1.993295E-01
   35      0.0319     74.7501    9.948183E-03
   36      0.5066     77.4504    1.624362E-01
   37      0.0251     80.1965    8.268557E-03
   38      0.3714     82.9933    1.256109E-01
   39      0.0197     85.8465    6.835780E-03
   40      0.3098     88.7622    1.102202E-01
   41      0.0150     91.7476    5.468448E-03
   42      0.2749     94.8107    1.026333E-01
   43      0.0110     97.9613    4.203458E-03
   44      0.2370    101.2104    9.264737E-02
   45      0.0077    104.5718    3.077704E-03
   46      0.1847    108.0619    7.544746E-02
   47      0.0050    111.7012    2.086356E-03
   48      0.1401    115.5157    5.969042E-02
   49      0.0031    119.5394    1.348005E-03
   50      0.1276    123.8179    5.660656E-02
   51      0.0017    128.4155    7.690966E-04
   52      0.1188    133.4274    5.478990E-02
   53      0.0007    139.0062    3.289854E-04
   54      0.0896    145.4263    4.289723E-02
   55      0.0002    153.2888    9.750968E-05
   56      0.0764    164.6748    3.791984E-02
