 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    1    552.7824      4.4117    4.639470E+01
    2      0.5475      9.8806    7.658559E-02
    3     97.5362     14.6784    1.910103E+01
    4      0.3214     19.3306    8.092474E-02
    5     43.3108     23.9429    1.332852E+01
    6      0.2061     28.5570    7.495736E-02
    7     25.4682     33.1964    1.068765E+01
    8      0.1378     37.8779    6.553768E-02
    9     16.6533     42.6160    8.852110E+00
   10      0.0963     47.4245    5.657681E-02
   11     11.6377     52.3180    7.488380E+00
   12      0.0702     57.3122    4.909870E-02
   13      8.4977     62.4250    6.418862E+00
   14      0.0527     67.6772    4.275644E-02
   15      6.4003     73.0940    5.550792E+00
   16      0.0397     78.7058    3.665197E-02
   17      5.0441     84.5512    4.939064E+00
   18      0.0295     90.6801    3.053632E-02
   19      4.1432     97.1594    4.520572E+00
   20      0.0212    104.0828    2.431715E-02
   21      3.6502    111.5895    4.391148E+00
   22      0.0142    119.9020    1.787696E-02
   23      3.6130    129.4213    4.750712E+00
   24      0.0079    141.0278    1.082969E-02
   25      5.4534    157.7923    7.780911E+00
